parcode,trial,rt,choice,item_left,item_right,valid
8,48,1956,1,1.25,1.25,
8,49,3777,-1,1.1,1.85,
8,50,2185,1,1.7,1.85,
8,51,1818,1,2.3,0.8,
8,52,2958,1,2,1.4,
8,53,3672,1,1.85,1.4,
8,54,3957,1,2,0.95,
8,55,1934,-1,0.8,0.95,
8,56,2024,1,1.25,2.75,
8,57,5394,1,1.7,1.7,
8,58,2211,-1,2,2.3,
8,59,6702,-1,0.8,0.95,
8,60,1694,1,2.3,2,
8,61,2585,1,1.25,1.1,
8,62,2005,-1,1.25,2,
8,63,2527,-1,2.15,1.4,
8,64,2909,1,0.95,1.7,
8,65,6158,1,2,2.75,
8,66,5470,-1,0.95,1.7,
8,67,3018,1,0.8,2,
8,68,2168,-1,2.15,1.25,
8,69,1622,-1,1.25,1.85,
8,70,2725,-1,2,2.15,
8,71,3982,1,0.95,1.4,
8,72,2130,-1,2.15,0.95,
8,73,6062,1,1.85,2.3,
8,74,2597,-1,2.6,0.8,
8,75,3046,1,2.15,1.85,
8,76,2818,1,2,2.15,
8,77,4829,-1,1.25,2.45,
8,78,2374,-1,0.8,2.3,
8,79,10790,1,1.25,1.4,
8,80,1878,1,2,2.3,
8,81,1993,-1,1.25,1.25,
8,82,4066,1,1.85,2.45,
8,83,1666,-1,1.25,1.1,
8,84,2165,1,0.8,0.95,
8,85,1595,1,1.7,2.15,
8,86,1735,-1,1.1,1.85,
8,87,1822,1,0.95,2.45,
8,88,2027,-1,2,2.75,
8,89,2905,-1,1.25,2.45,
8,90,1535,-1,2,2.15,
8,91,1528,-1,2,1.4,
8,92,1831,1,0.95,1.7,
8,93,2177,1,1.25,2,
8,94,2255,-1,2.15,1.85,
8,95,1615,1,0.8,2.3,
8,96,2366,1,2.15,1.25,
8,97,1262,-1,2,2.15,
8,98,1535,1,2,1.1,
8,99,1314,1,1.25,1.85,
8,100,4734,-1,0.95,1.4,
8,101,4219,-1,1.7,1.7,
8,102,2133,-1,1.85,2.3,
8,103,3283,1,1.25,1.4,
8,104,1390,1,2,2.15,
8,105,1494,1,1.85,1.25,
8,106,1043,-1,2.6,2.6,
8,107,1583,-1,1.25,2.75,
8,108,1951,1,2.15,0.95,
8,109,1185,-1,0.8,2,
8,110,1984,-1,2,0.95,
8,111,1339,-1,2.3,2,
8,112,1286,-1,2.3,0.8,
8,113,1944,-1,1.7,1.85,
8,114,1853,1,0.8,0.95,
8,115,2109,-1,0.95,1.7,
8,116,1583,1,2.6,0.8,
8,117,1535,1,1.1,0.95,
8,118,1668,1,2.15,1.4,
8,119,1780,-1,1.85,1.4,
8,120,2493,-1,2.45,0.95,
8,121,3783,-1,2.15,2,
8,122,2532,1,2,1.25,
8,123,3582,1,1.85,2.15,
8,124,1617,-1,1.4,1.4,
8,125,2199,-1,2.45,1.25,
8,126,4617,-1,1.85,2.15,
8,127,1591,1,2.15,1.7,
8,128,1837,1,0.95,2.15,
8,129,3655,-1,2,1.85,
8,130,2680,-1,0.8,2.3,
8,131,2675,1,0.95,2,
8,132,1895,1,2.45,1.85,
8,133,3099,-1,2,1.7,
8,134,5649,-1,1.25,1.25,
8,135,1249,1,2.3,0.8,
8,136,1810,-1,2.6,2.6,
8,137,2423,-1,2.45,1.85,
8,138,1467,1,2.3,2,
8,139,1796,1,1.25,0.8,
8,140,2933,1,0.95,1.1,
8,141,1836,1,1.4,2,
8,142,5354,1,1.25,2.3,
8,143,3919,1,2,2.3,
8,144,1549,-1,1.4,1.85,
8,145,3875,1,2.3,1.7,
8,146,2389,-1,1.4,0.95,
8,147,2133,-1,0.95,2,
8,148,2735,-1,1.25,1.25,
8,149,1089,-1,2.15,0.95,
8,150,1859,1,0.8,2.6,
8,151,2137,1,0.95,0.8,
8,152,1893,1,0.95,1.25,
8,153,2049,-1,0.8,0.8,
8,154,1959,1,1.25,1.85,
8,155,2156,-1,0.95,2.6,
8,156,3751,-1,2,2.45,
8,157,3011,1,0.95,0.8,
8,158,3907,1,2,1.4,
8,159,3688,1,1.85,0.8,
8,160,2931,1,1.85,2.15,
8,161,2067,-1,1.85,0.8,
8,162,1560,1,0.8,0.8,
8,163,2001,-1,2.3,2,
8,164,1441,1,2.45,0.95,
8,165,1422,1,2,1.85,
8,166,3294,-1,0.95,0.8,
8,167,1937,-1,2.15,0.95,
8,168,1752,1,0.8,2.3,
8,169,1688,-1,2.3,0.8,
8,170,1085,1,0.95,2,
8,171,1381,1,2,1.7,
8,172,1506,-1,2.45,1.85,
8,173,1745,-1,0.8,2.6,
8,174,2935,-1,1.25,2.3,
8,175,1693,-1,2.15,1.7,
8,176,9412,-1,2.45,1.25,
8,177,2314,-1,1.85,2.15,
8,178,1464,1,2.6,2.6,
8,179,2187,1,2,2.45,
8,180,1468,-1,0.95,0.8,
8,181,1348,1,1.25,1.25,
8,182,1945,1,1.4,1.4,
8,183,1382,1,0.95,2.6,
8,184,1886,-1,1.25,0.8,
8,185,3569,-1,2,2.3,
8,186,3349,-1,0.95,2.15,
8,187,1595,1,1.4,1.85,
8,188,1380,1,1.25,1.25,
8,189,1668,1,1.4,2,
8,190,2449,-1,0.95,1.25,
8,191,1612,1,2.15,2,
8,192,1495,-1,2.45,1.85,
8,193,1574,1,1.4,0.95,
8,194,2403,-1,0.95,1.1,
8,195,1463,-1,0.95,2,
8,196,2565,1,2,1.4,
8,197,1537,-1,2.3,1.7,
8,198,2100,-1,2,1.25,
8,199,1383,-1,1.25,1.85,
8,200,2351,-1,2.3,1.85,
8,201,1648,1,0.8,0.8,
8,202,1913,1,2.45,0.95,
8,203,1880,-1,1.7,0.95,
8,204,8454,1,1.4,2,
8,205,1583,1,1.1,2,
8,206,3631,1,2.45,2,
8,207,2197,-1,2,0.95,
8,208,2222,-1,1.25,2,
8,209,1789,1,0.95,2.45,
8,210,3738,-1,0.8,1.85,
8,211,2183,1,2.6,0.95,
8,212,2075,-1,1.25,0.95,
8,213,1883,-1,2,2.3,
8,214,1403,1,1.85,1.25,
8,215,2909,-1,0.95,2.15,
8,216,1189,-1,2.15,2,
8,217,1220,1,1.25,1.25,
8,218,1507,1,1.25,2.15,
8,219,1428,1,1.85,2,
8,220,1689,1,1.7,2,
8,221,2218,-1,1.7,2.3,
8,222,4202,1,1.85,1.1,
8,223,2067,-1,1.85,1.7,
8,224,7225,-1,2.3,2,
8,225,2522,-1,2.3,1.25,
8,226,2408,-1,0.8,1.25,
8,227,1628,1,1.4,1.4,
8,228,2775,-1,1.1,1.25,
8,229,2350,-1,2.75,2,
8,230,1686,1,1.7,0.95,
8,231,3420,-1,2.15,1.85,
8,232,6061,-1,1.85,2.45,
8,233,2435,-1,1.7,1.7,
8,234,3465,1,1.4,2.15,
8,235,2452,-1,2.75,1.25,
8,236,1619,1,2,1.25,
8,237,4774,-1,2,0.8,
8,238,4797,1,1.4,1.25,
8,239,2442,1,2.15,2,
9,0,4076,1,0.5,0.65,
9,1,7342,-1,0.95,0.8,
9,2,7926,1,1.1,1.55,
9,3,7862,-1,1.1,0.5,
9,4,9211,-1,1.4,0.65,
9,5,6437,-1,0.65,0.5,
9,6,8887,1,0.8,0.8,
9,7,7906,-1,0.35,0.2,
9,8,7682,-1,0.65,0.5,
9,9,12700,1,0.5,0.35,
9,10,10860,-1,1.55,1.1,
9,11,5201,-1,1.1,0.5,
9,12,6160,-1,0.5,0.65,
9,13,5265,1,0.35,0.8,
9,14,7706,-1,1.4,0.8,
9,15,7950,-1,0.95,0.65,
9,16,3178,1,0.2,0.8,
9,17,5989,1,0.8,1.4,
9,18,3409,1,0.65,0.65,
9,19,2703,1,0.65,0.95,
9,20,6270,1,1.4,1.55,
9,21,3970,-1,0.5,0.35,
9,22,8677,1,0.65,0.8,
9,23,5384,-1,1.4,0.65,
9,24,4131,-1,1.55,0.8,
9,25,7368,1,0.5,0.95,
9,26,3027,-1,0.95,0.35,
9,27,1947,-1,0.8,0.5,
9,28,3251,-1,0.8,0.35,
9,29,5353,1,0.65,1.1,
9,30,2235,1,0.5,1.55,
9,31,3470,-1,1.25,0.95,
9,32,6025,-1,1.55,0.35,
9,33,1555,-1,0.8,0.65,
9,34,4056,1,0.8,1.4,
9,35,2030,1,0.05,0.8,
9,36,3565,1,0.65,0.8,
9,37,1937,1,0.35,0.5,
9,38,4421,1,0.65,1.25,
9,39,3242,1,0.35,0.65,
9,40,3814,1,1.1,0.5,
9,41,3772,-1,0.5,0.35,
9,42,2437,1,0.65,0.5,
9,43,4887,-1,0.5,0.35,
9,44,2871,1,0.95,0.65,
9,45,3340,1,0.35,0.2,
9,46,2786,-1,0.35,0.65,
9,47,2839,-1,0.8,1.4,
9,48,1985,-1,0.5,1.55,
9,49,2034,-1,0.65,0.95,
9,50,2185,-1,0.65,1.25,
9,51,5349,-1,0.5,0.65,
9,52,2601,-1,0.65,1.1,
9,53,3060,-1,1.1,1.55,
9,54,3909,1,1.4,0.65,
9,55,3604,1,1.4,0.65,
9,56,3990,1,0.65,0.8,
9,57,2063,1,1.1,0.5,
9,58,5749,-1,0.65,0.8,
9,59,2127,1,0.8,0.65,
9,60,1975,1,0.8,0.5,
9,61,5517,1,1.55,1.1,
9,62,1876,1,1.25,0.95,
9,63,1907,-1,0.2,0.8,
9,64,1914,1,0.95,0.35,
9,65,1945,-1,1.4,1.55,
9,66,1899,1,0.8,0.35,
9,67,2048,-1,0.8,1.4,
9,68,1536,-1,0.05,0.8,
9,69,1781,1,1.55,0.35,
9,70,1413,1,0.65,0.5,
9,71,2923,-1,0.5,0.95,
9,72,6754,1,0.95,0.8,
9,73,1704,-1,0.35,0.5,
9,74,5374,1,1.4,0.8,
9,75,5338,1,1.55,0.8,
9,76,5539,-1,0.8,0.8,
9,77,1817,-1,0.35,0.8,
9,78,2192,-1,0.5,0.65,
9,79,2392,-1,0.65,0.65,
9,80,1697,1,0.35,1.55,
9,81,1908,-1,0.65,0.65,
9,82,1797,-1,0.8,0.5,
9,83,2048,-1,0.8,0.5,
9,84,1799,1,0.65,1.4,
9,85,2018,-1,1.25,0.65,
9,86,2057,-1,1.1,0.95,
9,87,2199,1,0.2,0.35,
9,88,5826,1,0.5,0.65,
9,89,4129,-1,0.65,0.65,
9,90,1566,1,0.65,1.4,
9,91,2613,1,0.65,0.8,
9,92,1468,1,0.2,1.55,
9,93,1699,-1,1.55,0.65,
9,94,1608,1,0.5,0.65,
9,95,1556,-1,0.8,0.2,
9,96,1669,1,0.05,0.35,
9,97,1331,1,0.95,1.25,
9,98,3185,-1,0.8,0.05,
9,99,1955,-1,1.1,0.65,
9,100,2036,1,0.8,1.4,
9,101,1657,-1,0.8,0.65,
9,102,1579,1,0.5,1.1,
9,103,2195,1,1.1,1.55,
9,104,1662,1,0.35,1.55,
9,105,1752,-1,0.95,0.8,
9,106,1536,1,0.35,0.8,
9,107,5328,1,0.8,0.95,
9,108,6890,-1,0.65,0.95,
9,109,4058,-1,1.4,0.8,
9,110,2141,-1,0.65,0.35,
9,111,1434,-1,0.8,0.35,
9,112,3682,-1,0.65,0.5,
9,113,886,1,0.8,0.95,
9,114,1430,-1,0.65,0.2,
9,115,2134,-1,0.95,0.65,
9,116,1446,1,0.35,1.4,
9,117,1959,-1,1.1,0.8,
9,118,3418,-1,0.35,0.5,
9,119,3483,-1,1.55,1.55,
9,120,3952,1,1.1,1.55,
9,121,1624,-1,0.95,0.8,
9,122,1675,-1,0.95,0.65,
9,123,1420,1,0.35,1.55,
9,124,2088,-1,0.65,0.35,
9,125,1738,-1,0.8,0.2,
9,126,2548,-1,1.55,1.55,
9,127,3065,-1,1.1,0.95,
9,128,1321,1,0.65,0.8,
9,129,1476,1,0.35,1.55,
9,130,1372,1,0.5,0.65,
9,131,2000,-1,1.25,0.65,
9,132,1298,-1,0.65,0.2,
9,133,1903,-1,1.4,0.8,
9,134,1905,1,0.35,1.4,
9,135,1804,1,0.8,0.95,
9,136,1796,-1,0.8,0.5,
9,137,1958,1,0.35,0.8,
9,138,1995,-1,0.65,0.65,
9,139,1938,-1,0.35,0.5,
9,140,1798,1,0.5,1.1,
9,141,1395,1,0.05,0.35,
9,142,1415,1,0.2,1.55,
9,143,2794,1,0.8,1.4,
9,144,677,-1,0.5,0.65,
9,145,2103,1,0.65,1.4,
9,146,1777,-1,0.8,0.5,
9,147,6047,-1,0.65,0.5,
9,148,2316,1,0.65,0.95,
9,149,2108,-1,1.1,0.8,
9,150,2569,-1,1.1,0.65,
9,151,2056,-1,0.8,0.65,
9,152,1548,1,0.95,1.25,
9,153,1501,1,0.2,0.35,
9,154,1038,-1,0.8,0.35,
9,155,1620,1,0.65,1.4,
9,156,2522,-1,0.65,0.65,
9,157,1519,-1,0.8,0.05,
9,158,4272,1,0.8,0.95,
9,159,1132,-1,1.55,0.65,
9,160,1629,1,0.8,0.95,
9,161,1546,1,0.5,1.1,
9,162,1854,1,0.65,0.95,
9,163,5188,1,0.8,0.65,
9,164,1442,-1,1.55,0.5,
9,165,1680,-1,1.55,1.4,
9,166,1745,-1,0.35,0.05,
9,167,1625,1,0.8,1.1,
9,168,1612,1,0.2,0.65,
9,169,1946,-1,0.65,0.35,
9,170,1740,-1,1.4,0.35,
9,171,1863,-1,0.95,0.65,
9,172,1989,-1,1.4,0.8,
9,173,1949,-1,0.95,0.5,
9,174,1747,-1,0.65,0.5,
9,175,2973,-1,1.1,0.5,
9,176,2123,-1,1.55,1.1,
9,177,1819,1,0.5,0.8,
9,178,2069,1,0.8,1.55,
9,179,1819,1,0.5,0.8,
9,180,1802,-1,1.55,0.35,
9,181,3558,-1,0.65,0.5,
9,182,2240,-1,1.4,0.65,
9,183,1748,1,0.35,0.5,
9,184,1234,1,0.65,1.4,
9,185,1470,1,0.5,0.8,
9,186,2641,1,0.35,0.95,
9,187,2270,1,1.55,1.55,
9,188,4314,1,0.65,0.65,
9,189,1667,-1,1.55,0.2,
9,190,1672,-1,1.55,0.35,
9,191,2124,-1,0.8,0.8,
9,192,2135,-1,0.5,0.35,
9,193,1664,1,0.65,1.55,
9,194,1724,1,0.95,1.1,
9,195,3955,-1,0.35,0.65,
9,196,1780,-1,0.95,0.8,
9,197,1572,1,0.5,1.1,
9,198,1499,1,0.35,1.55,
9,199,1501,1,0.5,0.65,
9,200,2341,1,1.55,1.4,
9,201,1387,1,1.55,0.2,
9,202,3092,-1,0.35,0.95,
9,203,2529,-1,0.65,0.65,
9,204,1431,-1,0.2,0.65,
9,205,1272,1,0.5,0.35,
9,206,1545,1,1.55,0.35,
9,207,2115,-1,0.8,1.55,
9,208,1489,1,1.4,0.35,
9,209,2337,-1,0.5,1.1,
9,210,5734,1,0.35,0.65,
9,211,1360,1,0.65,0.5,
9,212,1586,1,0.95,0.5,
9,213,1674,-1,0.5,0.8,
9,214,1752,-1,0.35,1.55,
9,215,1820,-1,0.65,1.55,
9,216,1977,1,0.35,0.05,
9,217,1517,1,0.95,0.8,
9,218,1998,-1,1.55,1.55,
9,219,2126,-1,0.5,0.8,
9,220,1709,-1,0.65,1.4,
9,221,2013,-1,0.8,0.95,
9,222,2873,1,0.65,0.5,
9,223,5345,-1,0.35,0.5,
9,224,1652,1,1.4,0.8,
9,225,1959,-1,0.5,0.8,
9,226,1481,-1,0.8,1.1,
9,227,1497,1,1.55,0.35,
9,228,2102,1,0.95,0.65,
9,229,1171,1,1.55,0.5,
9,230,1670,-1,0.5,1.1,
9,231,1854,-1,0.8,0.65,
9,232,1275,1,1.1,0.5,
9,233,3400,1,1.4,0.65,
9,234,6826,1,1.55,1.1,
9,235,3907,-1,0.95,1.1,
9,236,1393,1,0.65,0.35,
9,237,3952,1,0.8,0.8,
9,238,1515,-1,0.65,0.95,
9,239,1843,-1,0.5,0.65,
10,0,3506,-1,0.5,0.05,
10,1,2980,-1,1.55,0.5,
10,2,3085,-1,2.15,1.7,
10,3,4721,1,2.45,2,
10,4,2865,1,2.15,2.45,
10,5,3203,1,1.55,1.85,
10,6,4214,1,2,1.1,
10,7,3555,-1,1.7,1.7,
10,8,2589,1,1.7,1.7,
10,9,7639,-1,0.5,2.15,
10,10,2773,1,0.5,1.7,
10,11,2031,1,0.2,2.45,
10,12,2572,-1,0.95,0.8,
10,13,2365,1,0.8,2,
10,14,2909,1,1.4,2.45,
10,15,2928,-1,1.4,2.75,
10,16,3911,1,2.15,2,
10,17,3158,-1,1.85,2,
10,18,4834,1,2.15,1.7,
10,19,5582,-1,1.7,2.45,
10,20,5670,-1,2,0.5,
10,21,3809,1,0.35,0.95,
10,22,2212,-1,1.4,1.1,
10,23,3480,1,1.7,2.15,
10,24,3696,1,1.85,2.45,
10,25,6170,1,2,1.55,
10,26,4571,-1,1.85,0.65,
10,27,4636,-1,1.7,0.95,
10,28,3689,-1,1.55,0.65,
10,29,4681,-1,0.95,0.8,
10,30,3393,1,1.25,1.7,
10,31,9360,1,1.7,1.55,
10,32,7062,-1,1.4,0.5,
10,33,4169,1,0.05,2,
10,34,2802,-1,2.15,1.25,
10,35,3467,-1,0.95,2.45,
10,36,3090,1,2.75,2.3,
10,37,2204,1,1.85,0.95,
10,38,1922,-1,2.3,1.55,
10,39,5786,-1,1.55,1.1,
10,40,2956,-1,0.35,0.95,
10,41,2454,1,2.15,1.25,
10,42,3689,1,1.4,0.5,
10,43,3204,-1,1.7,1.55,
10,44,2595,-1,2.75,2.3,
10,45,2382,1,1.85,0.65,
10,46,3263,-1,1.7,1.7,
10,47,2722,1,1.4,2.75,
10,48,4175,1,2,0.5,
10,49,5743,1,0.5,0.05,
10,50,3413,1,1.7,2.45,
10,51,2708,1,0.95,0.8,
10,52,3229,-1,0.2,2.45,
10,53,2054,1,1.55,0.65,
10,54,2506,1,1.4,1.1,
10,55,4890,1,1.7,0.95,
10,56,3795,-1,1.7,1.7,
10,57,2899,-1,1.55,1.1,
10,58,3657,-1,2.15,2.45,
10,59,2598,1,2,1.55,
10,60,6073,-1,1.55,0.5,
10,61,5231,-1,0.95,2.45,
10,62,2200,1,1.85,2,
10,63,4621,1,0.8,2,
10,64,1960,-1,1.7,2.15,
10,65,7929,1,2.15,2,
10,66,2436,-1,1.4,2.45,
10,67,2712,-1,0.05,2,
10,68,4729,-1,2.15,1.7,
10,69,5774,1,0.95,0.8,
10,70,2578,-1,1.55,1.85,
10,71,3228,-1,1.25,1.7,
10,72,2676,-1,1.85,0.95,
10,73,5374,-1,2.45,2,
10,74,2111,-1,0.5,1.7,
10,75,4374,-1,1.85,2.45,
10,76,2281,1,2.15,1.7,
10,77,2216,-1,2,1.1,
10,78,3987,1,0.5,2.15,
10,79,938,-1,2.3,1.55,
10,80,2736,-1,1.7,0.5,
10,81,2466,-1,2.15,0.5,
10,82,3623,1,1.55,2,
10,83,2424,1,0.8,2,
10,84,2002,-1,2.45,0.2,
10,85,1571,1,0.05,0.5,
10,86,3560,-1,2.15,0.95,
10,87,2252,1,1.1,2,
10,88,1642,1,1.55,1.25,
10,89,4497,1,2,2.3,
10,90,1703,-1,1.1,2.45,
10,91,1717,-1,2.3,0.35,
10,92,2756,-1,0.5,1.55,
10,93,2988,-1,1.1,1.55,
10,94,2556,1,1.7,1.25,
10,95,2471,-1,2,2,
10,96,2101,1,1.1,1.7,
10,97,3562,-1,1.7,1.85,
10,98,4303,-1,0.95,1.1,
10,99,1778,1,0.5,1.4,
10,100,1344,1,0.65,1.55,
10,101,1962,1,1.7,1.7,
10,102,4684,-1,2.45,0.95,
10,103,2466,-1,1.7,2,
10,104,1986,-1,2.45,1.4,
10,105,2107,-1,2.45,1.85,
10,106,2329,-1,1.25,0.35,
10,107,2312,1,0.35,2.45,
10,108,1893,-1,2.15,1.7,
10,109,2260,-1,2,0.05,
10,110,1554,1,0.2,1.4,
10,111,2578,1,0.95,1.7,
10,112,2204,1,1.4,2,
10,113,3943,1,0.5,1.85,
10,114,2454,-1,2.45,1.7,
10,115,2718,-1,2,2.15,
10,116,2538,-1,1.25,1.7,
10,117,1732,-1,2.45,1.85,
10,118,3655,-1,1.7,2.15,
10,119,4338,-1,1.7,1.25,
10,120,3506,-1,0.5,1.85,
10,121,3359,1,1.7,1.25,
10,122,1600,1,2,2,
10,123,1479,-1,0.65,1.55,
10,124,2993,-1,1.7,1.85,
10,125,1505,-1,2.45,0.2,
10,126,1567,1,0.35,2.45,
10,127,3992,1,2.15,0.95,
10,128,2794,-1,0.8,2,
10,129,1367,-1,0.05,0.5,
10,130,2336,-1,2,2.15,
10,131,1558,1,1.7,1.7,
10,132,1423,-1,1.7,2.15,
10,133,4600,1,1.7,2,
10,134,2577,-1,1.4,2,
10,135,1729,1,2,0.05,
10,136,2359,-1,2.15,0.5,
10,137,4380,-1,1.7,1.25,
10,138,3733,-1,0.95,1.7,
10,139,2880,-1,1.25,0.35,
10,140,1793,1,2.45,1.85,
10,141,4008,-1,0.95,1.1,
10,142,2158,-1,1.1,1.7,
10,143,1844,1,1.55,2,
10,144,2946,1,2.45,0.95,
10,145,5357,1,2.15,1.7,
10,146,2331,1,1.1,2,
10,147,2172,-1,0.2,1.4,
10,148,3082,1,2.45,1.85,
10,149,3827,1,2.3,0.35,
10,150,4098,1,2,2.3,
10,151,2352,1,1.25,1.7,
10,152,3917,-1,0.5,1.55,
10,153,3000,1,0.5,1.4,
10,154,1635,1,2.45,1.4,
10,155,1775,-1,1.1,2.45,
10,156,2295,1,1.7,0.5,
10,157,3827,1,2.45,1.7,
10,158,2962,1,1.1,1.55,
10,159,1977,-1,1.55,1.25,
10,160,4509,1,0.8,0.95,
10,161,1608,1,0.35,2.3,
10,162,1847,1,0.5,2,
10,163,3415,-1,1.85,1.55,
10,164,2469,-1,2.45,1.1,
10,165,2127,1,1.7,1.25,
10,166,3784,-1,1.25,1.7,
10,167,4130,1,2,1.85,
10,168,2072,-1,1.7,1.1,
10,169,2461,1,1.55,2.3,
10,170,3262,-1,2,0.8,
10,171,2578,1,1.85,1.7,
10,172,2521,1,2,1.7,
10,173,2312,1,1.1,0.95,
10,174,5048,-1,2,0.8,
10,175,2326,1,1.1,1.4,
10,176,2761,-1,2,2.45,
10,177,1701,-1,2,1.4,
10,178,1430,-1,2.3,2,
10,179,2193,-1,2.45,2.15,
10,180,1634,-1,2.3,2.75,
10,181,3721,-1,0.95,0.35,
10,182,2321,-1,1.25,1.55,
10,183,3127,1,0.5,1.7,
10,184,4937,-1,1.85,0.5,
10,185,1991,1,1.85,2.45,
10,186,1710,-1,2.45,0.35,
10,187,2766,-1,2,2,
10,188,1513,-1,1.7,0.5,
10,189,2012,1,0.8,0.95,
10,190,4019,-1,0.95,1.85,
10,191,2201,1,1.25,2.15,
10,192,2828,-1,1.7,1.7,
10,193,3757,-1,1.55,1.7,
10,194,1941,1,1.7,2.15,
10,195,2158,1,2.75,1.4,
10,196,2861,1,0.95,2.15,
10,197,1471,-1,1.4,0.2,
10,198,2292,1,0.65,1.85,
10,199,2536,1,0.35,1.25,
10,200,3624,-1,1.85,0.5,
10,201,2872,1,2.3,2.75,
10,202,1663,1,2,0.8,
10,203,2138,1,2.45,0.35,
10,204,3166,1,2,0.8,
10,205,2659,-1,1.25,1.7,
10,206,1862,1,2,1.7,
10,207,2777,1,0.95,0.35,
10,208,4617,1,2.45,2.15,
10,209,3374,-1,1.85,1.7,
10,210,2568,-1,1.1,1.4,
10,211,2761,1,1.4,0.2,
10,212,3259,1,1.7,2.15,
10,213,2754,-1,2,1.85,
10,214,2407,-1,0.5,1.7,
10,215,4312,1,1.1,0.95,
10,216,3624,-1,1.25,2.15,
10,217,3939,-1,0.35,1.25,
10,218,2407,1,0.8,0.95,
10,219,1780,-1,0.35,2.3,
10,220,2525,-1,2,2,
10,221,1833,-1,1.55,2.3,
10,222,3869,-1,2.3,2,
10,223,1386,-1,0.65,1.85,
10,224,2312,1,1.85,2.45,
10,225,2880,1,2.45,1.1,
10,226,2177,1,1.25,1.55,
10,227,3649,1,1.55,1.7,
10,228,1952,1,2,1.4,
10,229,3193,1,0.95,2.15,
10,230,2475,-1,0.5,2,
10,231,2149,1,1.7,1.7,
10,232,1594,-1,0.8,0.95,
10,233,2011,1,0.95,1.85,
10,234,1903,1,1.7,0.5,
10,235,2093,-1,1.7,1.25,
10,236,1776,1,1.85,1.55,
10,237,2006,1,2,2.45,
10,238,3972,1,1.7,1.1,
10,239,2425,-1,2.75,1.4,
11,0,2760,-1,0.8,1.85,
11,1,5105,1,1.1,1.1,
11,2,4853,1,0.95,0.8,
11,3,3052,-1,0.65,0.35,
11,4,5478,1,0.95,0.5,
11,5,2862,1,0.65,0.8,
11,6,2763,1,0.9,0.95,
11,7,3249,1,0.95,2.6,
11,8,5690,1,1.1,1.25,
11,9,2140,1,0.8,0.5,
11,10,2729,1,0.5,0.8,
11,11,1517,1,0.35,1.55,
11,12,2032,-1,2,0.8,
11,13,4849,-1,1.1,0.95,
11,14,2284,-1,1.55,1.25,
11,15,3563,-1,2.6,2.75,
11,16,2064,-1,0.95,1.4,
11,17,3308,-1,0.8,0.8,
11,18,2133,-1,2,0.95,
11,19,2093,1,0.95,2.6,
11,20,2719,-1,0.95,0.8,
11,21,2134,1,0.8,2.75,
11,22,3938,-1,0.9,1.25,
11,23,2338,-1,0.8,0.5,
11,24,4431,1,1.55,2.15,
11,25,3701,-1,1.85,1.1,
11,26,3714,1,0.8,1.1,
11,27,2911,1,0.95,1.1,
11,28,2926,-1,1.55,0.95,
11,29,4004,-1,1.55,0.65,
11,30,3017,1,0.8,0.8,
11,31,2236,-1,1.1,0.5,
11,32,4422,-1,0.95,1.1,
11,33,2606,-1,1.55,1.1,
11,34,3975,-1,1.1,0.5,
11,35,1816,-1,0.95,0.5,
11,36,2089,-1,2.6,1.1,
11,37,1671,1,1.4,2,
11,38,3882,-1,2.15,0.8,
11,39,3183,1,0.65,1.1,
11,40,1693,-1,0.8,1.1,
11,41,3529,-1,1.55,2.15,
11,42,3619,1,1.1,1.1,
11,43,4619,-1,1.55,1.1,
11,44,2557,-1,0.95,0.8,
11,45,2870,1,1.55,0.95,
11,46,2978,1,0.9,1.25,
11,47,4036,1,0.95,0.8,
11,48,2904,1,0.95,0.5,
11,49,4174,-1,1.4,2,
11,50,3539,1,1.85,1.1,
11,51,1795,1,1.1,1.25,
11,52,5726,-1,2.6,2.75,
11,53,5765,-1,0.95,1.1,
11,54,1930,-1,0.8,2.75,
11,55,3574,1,2.6,1.1,
11,56,2206,1,1.55,1.25,
11,57,1649,1,0.95,1.4,
11,58,5114,-1,1.1,0.95,
11,59,2477,-1,0.95,1.1,
11,60,1941,-1,0.8,0.8,
11,61,2183,1,0.8,0.5,
11,62,2862,-1,0.8,0.5,
11,63,3906,-1,0.9,0.95,
11,64,2611,-1,0.65,1.1,
11,65,3938,-1,0.8,1.85,
11,66,1922,-1,0.35,1.55,
11,67,2064,-1,0.5,0.8,
11,68,1826,1,0.95,0.5,
11,69,1756,1,1.1,0.5,
11,70,3119,1,2,0.8,
11,71,1499,1,0.65,0.35,
11,72,2139,1,1.1,0.5,
11,73,4705,-1,0.95,2.6,
11,74,8860,1,1.55,0.65,
11,75,4205,1,0.65,0.8,
11,76,2712,1,2,0.95,
11,77,2958,1,0.8,0.8,
11,78,2525,-1,0.95,2.6,
11,79,1843,1,2.15,0.8,
11,80,2048,-1,1.1,0.8,
11,81,1358,1,0.95,2,
11,82,1972,1,1.1,2.6,
11,83,1506,1,0.5,0.95,
11,84,1870,1,1.25,1.55,
11,85,3827,1,1.55,2,
11,86,4009,1,0.95,0.95,
11,87,1823,-1,0.95,0.5,
11,88,1891,-1,1.55,0.5,
11,89,3176,-1,0.8,1.1,
11,90,1522,1,1.85,2,
11,91,1172,1,0.5,1.1,
11,92,1541,1,1.1,1.85,
11,93,1815,-1,1.1,1.55,
11,94,1635,1,1.1,2.6,
11,95,1287,1,0.8,2,
