parcode,trial,fix_item,fix_time
0,0,0,70
0,0,2,120
0,0,0,120
0,0,1,660
0,0,0,220
0,0,2,670
0,0,0,250
0,0,1,820
0,0,0,130
0,0,2,470
0,0,0,540
0,1,0,300
0,1,2,970
0,1,0,190
0,1,1,490
0,2,0,520
0,2,1,590
0,2,0,150
0,3,0,230
0,3,1,600
0,3,0,380
0,3,2,1230
0,3,0,200
0,3,1,600
0,3,0,390
0,3,2,700
0,4,0,10
0,4,2,340
0,5,0,190
0,5,2,220
0,5,0,400
0,5,1,780
0,5,0,730
0,5,2,680
0,6,0,260
0,6,1,550
0,6,0,1320
0,6,2,340
0,7,0,0
0,7,2,440
0,7,0,60
0,7,1,530
0,7,0,120
0,7,2,370
0,7,0,170
0,7,1,620
0,8,0,0
0,8,2,450
0,8,0,160
0,8,1,690
0,8,0,130
0,8,2,350
0,8,0,270
0,9,0,0
0,9,1,650
0,9,0,150
0,9,2,660
0,9,0,570
0,9,1,1020
0,9,0,290
0,9,2,1220
0,9,0,400
0,9,1,720
0,9,0,230
0,9,2,390
0,9,0,180
0,9,1,660
0,9,0,170
0,9,2,330
0,10,0,0
0,10,2,460
0,10,0,450
0,11,0,280
0,11,2,550
0,11,0,360
0,11,1,1420
0,11,0,100
0,11,2,2100
0,11,0,590
0,11,1,170
0,11,0,90
0,11,2,530
0,11,0,210
0,11,1,950
0,11,0,340
0,11,2,260
0,12,0,690
0,12,2,1070
0,12,0,1460
0,12,1,790
0,12,0,570
0,12,2,2090
0,13,0,0
0,13,2,420
0,13,0,310
0,13,1,1000
0,13,0,40
0,14,0,0
0,14,2,660
0,14,0,20
0,15,0,0
0,15,2,540
0,16,0,0
0,16,1,430
0,16,0,220
0,16,2,660
0,16,0,70
0,16,1,600
0,16,0,1620
0,16,2,90
0,17,0,0
0,17,1,600
0,17,0,170
0,17,2,160
0,17,0,150
0,17,1,340
0,17,0,210
0,17,2,460
0,17,0,220
0,17,1,210
0,17,0,110
0,17,2,1000
0,17,0,90
0,18,0,200
0,18,1,340
0,18,0,230
0,18,2,690
0,19,0,0
0,19,1,500
0,19,0,790
0,20,0,0
0,20,2,510
0,20,0,190
0,20,1,420
0,21,0,230
0,21,2,570
0,21,0,770
0,22,0,0
0,22,1,530
0,22,0,420
0,22,2,160
0,23,0,60
0,23,2,560
0,23,0,1750
0,23,1,750
0,23,0,160
0,23,2,760
0,23,0,230
0,23,1,970
0,23,0,340
0,23,2,1470
0,23,0,170
0,23,1,1040
0,23,0,220
0,23,2,1250
0,23,0,170
0,24,0,350
0,24,2,1210
0,24,0,460
0,24,1,660
0,25,0,220
0,25,2,680
0,25,0,320
0,25,1,210
0,26,0,50
0,26,1,450
0,26,0,280
0,26,2,670
0,27,0,0
0,27,1,540
0,27,0,780
