parcode,trial,rt_mili,choice,item_left,item_right,subjidx,rt,response
0,96,2179,-1,0.8,1.55,0,2.179,1
0,97,1847,-1,0.65,1.85,0,1.847,1
0,98,1569,1,1.25,0.65,0,1.569,1
0,99,2371,-1,1.1,2,0,2.371,1
0,100,2482,-1,1.1,1.85,0,2.482,1
0,101,2747,-1,0.95,1.1,0,2.747,1
0,102,2918,1,2,1.55,0,2.918,1
0,103,3706,1,2,1.85,0,3.706,1
0,104,3625,1,2,1.1,0,3.625,1
0,105,3938,-1,0.8,0.95,0,3.938,1
0,106,2329,-1,0.65,0.95,0,2.329,1
0,107,2028,-1,1.25,1.7,0,2.028,1
0,108,1665,1,1.85,0.35,0,1.665,1
0,109,1580,1,2.3,0.95,0,1.58,1
0,110,4189,-1,1.7,2.3,0,4.189,1
0,111,2626,-1,1.7,1.85,0,2.626,1
0,112,3783,1,1.7,1.25,0,3.783,1
0,113,2920,-1,1.55,2,0,2.92,1
0,114,4843,-1,1.25,1.1,0,4.843,0
0,115,5275,-1,1.4,1.7,0,5.275,1
0,116,5630,-1,1.1,1.4,0,5.63,1
0,117,1871,1,2,1.25,0,1.871,1
0,118,4173,1,1.85,1.25,0,4.173,1
0,119,2828,-1,1.55,1.85,0,2.828,1
1,0,4960,-1,0.2,0.5,1,4.96,1
1,1,6438,-1,0.5,0.65,1,6.438,1
1,2,5125,-1,0.2,0.65,1,5.125,1
1,3,4268,-1,0.2,0.5,1,4.268,1
1,4,4726,1,0.5,0.35,1,4.726,1
1,5,5392,1,0.5,0.35,1,5.392,1
1,6,3471,1,0.2,0,1,3.471,1
1,7,4299,1,0.5,0.35,1,4.299,1
1,8,4299,1,0.5,0.5,1,4.299,1
1,9,4088,-1,0.5,0.65,1,4.088,1
1,10,3147,-1,0,0.2,1,3.147,1
1,11,3923,-1,0,0.2,1,3.923,1
1,12,3889,-1,0.35,0.65,1,3.889,1
1,13,4426,-1,0,0.2,1,4.426,1
1,14,3035,1,0.65,0,1,3.035,1
1,15,4915,1,0.2,0.2,1,4.915,1
1,16,5395,1,0.5,0.35,1,5.395,1
1,17,5623,1,0.35,0.65,1,5.623,0
1,18,6208,1,0.35,0.2,1,6.208,1
1,19,2323,1,0.2,0,1,2.323,1
1,20,3491,-1,0.35,0.2,1,3.491,0
1,21,5468,1,0.65,0.2,1,5.468,1
1,22,6446,-1,0.5,0.65,1,6.446,1
1,23,4541,1,0.35,0.35,1,4.541,1
1,24,3991,-1,0,0.8,1,3.991,1
1,25,4235,-1,0.5,0.65,1,4.235,1
1,26,5489,1,0.65,0.65,1,5.489,1
1,27,6380,-1,0.5,0.8,1,6.38,1
1,28,3385,1,0.5,0.05,1,3.385,1
1,29,4479,1,0.5,0.5,1,4.479,1
1,30,3546,-1,0.2,0.65,1,3.546,1
1,31,3266,1,0.8,0.2,1,3.266,1
1,32,2267,1,0.2,0.05,1,2.267,1
1,33,3808,-1,0.2,0.35,1,3.808,1
1,34,4033,-1,0.65,0.35,1,4.033,0
1,35,3093,-1,0.2,0.5,1,3.093,1
1,36,3486,1,0.05,0.35,1,3.486,0
1,37,5401,-1,0.05,0.5,1,5.401,1
1,38,2833,-1,0.5,0.05,1,2.833,0
1,39,1746,-1,0,0.5,1,1.746,1
1,40,2741,1,0.5,0.2,1,2.741,1
1,41,2186,-1,0,0.65,1,2.186,1
1,42,2803,-1,0.05,0.2,1,2.803,1
1,43,1702,-1,0,0.35,1,1.702,1
1,44,2152,-1,0.2,0.2,1,2.152,1
1,45,1414,1,0.2,0.65,1,1.414,0
1,46,1979,1,0.5,0.35,1,1.979,1
1,47,1929,1,0.5,0.35,1,1.929,1
1,48,1618,-1,0,0.65,1,1.618,1
1,49,1534,-1,0.2,0,1,1.534,0
1,50,1384,-1,0.35,0.5,1,1.384,1
1,51,1343,1,0.2,0,1,1.343,1
1,52,1683,1,0.2,0,1,1.683,1
1,53,2062,1,0.65,0.05,1,2.062,1
1,54,1539,1,0.65,0.5,1,1.539,1
1,55,1601,1,0.65,0.65,1,1.601,1
1,56,1858,-1,0.05,0.2,1,1.858,1
1,57,1467,1,0.5,0.5,1,1.467,1
1,58,1867,-1,0.65,0.65,1,1.867,1
1,59,1450,-1,0.2,0.8,1,1.45,1
1,60,2378,-1,0.65,0.5,1,2.378,0
1,61,2138,1,0.35,0.5,1,2.138,0
1,62,1414,-1,0,0.2,1,1.414,1
1,63,1971,-1,0.65,0.35,1,1.971,0
1,64,1983,1,0.65,0.2,1,1.983,1
1,65,2258,1,0.65,0.2,1,2.258,1
1,66,1400,1,0.5,0.2,1,1.4,1
1,67,1192,1,0.5,0,1,1.192,1
1,68,1291,1,0.65,0.2,1,1.291,1
1,69,1035,1,0.35,0.2,1,1.035,1
1,70,2068,1,0.05,0.5,1,2.068,0
1,71,1164,1,0.5,0,1,1.164,1
1,72,1482,-1,0.65,0.5,1,1.482,0
1,73,1122,1,0.35,0,1,1.122,1
1,74,1763,1,0.05,0.2,1,1.763,0
1,75,2008,1,0.65,0.35,1,2.008,1
1,76,1831,1,0.05,0.5,1,1.831,0
1,77,2109,-1,0.35,0.5,1,2.109,1
1,78,1709,1,0.65,0.5,1,1.709,1
1,79,1236,-1,0.5,0.8,1,1.236,1
1,80,1524,1,0.2,0,1,1.524,1
1,81,1581,1,0.65,0.5,1,1.581,1
1,82,1901,1,0.2,0.05,1,1.901,1
1,83,1353,-1,0.35,0.5,1,1.353,1
1,84,1977,1,0.35,0,1,1.977,1
1,85,2311,-1,0.65,0.65,1,2.311,1
1,86,4034,1,0.35,0.2,1,4.034,1
1,87,4496,-1,0.05,0.65,1,4.496,1
1,88,3360,1,0.65,0.2,1,3.36,1
1,89,2518,1,0.2,0.05,1,2.518,1
1,90,2633,-1,0.5,0,1,2.633,0
1,91,1823,-1,0,0.2,1,1.823,1
1,92,1877,-1,0.35,0.5,1,1.877,1
1,93,1594,-1,0,0.2,1,1.594,1
1,94,1612,-1,0.35,0.5,1,1.612,1
1,95,1802,-1,0,0.5,1,1.802,1
1,96,1411,-1,0.2,0.65,1,1.411,1
1,97,1388,-1,0,0.5,1,1.388,1
1,98,1358,1,0.2,0.35,1,1.358,0
1,99,1781,-1,0.5,0.05,1,1.781,0
1,100,1297,-1,0.8,0.5,1,1.297,0
1,101,1113,-1,0.2,0.65,1,1.113,1
1,102,2545,-1,0.5,0.2,1,2.545,0
1,103,1569,-1,0.35,0.05,1,1.569,0
1,104,2018,-1,0.5,0.65,1,2.018,1
1,105,1145,1,0.5,0.2,1,1.145,1
1,106,1527,-1,0.2,0.35,1,1.527,1
1,107,1212,1,0.65,0.5,1,1.212,1
1,108,1160,1,0.5,0.65,1,1.16,0
1,109,1098,1,0.8,0.5,1,1.098,1
1,110,1057,-1,0.2,0.65,1,1.057,1
1,111,838,1,0.8,0,1,0.838,1
1,112,1373,-1,0.5,0.5,1,1.373,1
1,113,1476,-1,0,0.35,1,1.476,1
1,114,1187,-1,0.2,0.5,1,1.187,1
1,115,1047,1,0.35,0.65,1,1.047,0
1,116,1063,1,0.65,0.2,1,1.063,1
1,117,861,-1,0.35,0.35,1,0.861,1
1,118,1220,-1,0.2,0.35,1,1.22,1
1,119,757,1,0.65,0,1,0.757,1
2,0,4203,-1,1.1,2.3,2,4.203,1
2,1,4734,1,2.75,2.15,2,4.734,1
2,2,4187,-1,0.5,2.6,2,4.187,1
2,3,2945,-1,0,0,2,2.945,1
2,4,3554,1,2.3,0.95,2,3.554,1
2,5,5791,1,1.1,0.2,2,5.791,1
2,6,630,-1,1.1,1.25,2,0.63,1
2,7,3815,-1,0.95,1.95,2,3.815,1
2,8,5328,1,0.65,0,2,5.328,1
2,9,6404,-1,2.75,2.15,2,6.404,0
2,10,2052,-1,0,2.75,2,2.052,1
2,11,5112,1,1.7,1.25,2,5.112,1
2,12,2769,-1,2,3,2,2.769,1
2,13,3526,-1,2.6,2,2,3.526,0
2,14,6337,1,1.25,0.35,2,6.337,1
2,15,2655,-1,0.5,2.9,2,2.655,1
2,16,2385,1,0.95,0.5,2,2.385,1
2,17,1899,1,0.35,0.5,2,1.899,0
2,18,2165,1,1.1,0,2,2.165,1
2,19,2011,1,0.95,0,2,2.011,1
2,20,4543,1,0,0,2,4.543,1
2,21,3104,-1,0.35,3,2,3.104,1
2,22,3357,1,0.35,0.05,2,3.357,1
2,23,2669,-1,0,1.4,2,2.669,1
2,24,3132,1,0.65,0,2,3.132,1
2,25,8554,1,0.95,0.65,2,8.554,1
2,26,4247,-1,3,2.3,2,4.247,0
2,27,4917,-1,0.2,1.25,2,4.917,1
2,28,5040,1,0.35,1.1,2,5.04,0
2,29,2385,1,2.3,0,2,2.385,1
2,30,2413,-1,0.2,1.95,2,2.413,1
2,31,2459,-1,0.95,2.3,2,2.459,1
2,32,4277,-1,1.25,0.35,2,4.277,0
2,33,3671,1,0.05,0.2,2,3.671,0
2,34,1866,1,3,0,2,1.866,1
2,35,2340,-1,0.5,0.65,2,2.34,1
2,36,4751,-1,0,2.75,2,4.751,1
2,37,5185,1,0,0,2,5.185,1
2,38,2073,1,2,0.05,2,2.073,1
2,39,2031,-1,0,2,2,2.031,1
2,40,1964,-1,1.25,2.15,2,1.964,1
2,41,2323,1,2,0,2,2.323,1
2,42,2812,1,1.25,0.2,2,2.812,1
2,43,2225,-1,0,0,2,2.225,1
2,44,1786,1,1.95,0.2,2,1.786,1
2,45,1676,-1,0.2,0.05,2,1.676,0
2,46,2207,-1,0,0.35,2,2.207,1
2,47,1493,-1,0,0.5,2,1.493,1
2,48,5068,1,2.15,0.5,2,5.068,1
2,49,3112,1,2.15,2.75,2,3.112,0
2,50,4139,1,0.5,1.7,2,4.139,0
2,51,2312,1,2.9,0.5,2,2.312,1
2,52,2852,-1,0,0.35,2,2.852,1
2,53,3026,1,2,2.6,2,3.026,0
2,54,3254,-1,0.65,2.3,2,3.254,1
2,55,2383,-1,0,2.15,2,2.383,1
2,56,2269,1,2.75,0,2,2.269,1
2,57,1511,-1,0.05,2.75,2,1.511,1
2,58,14774,-1,1.25,1.7,2,14.774,1
2,59,2133,1,2.15,0,2,2.133,1
2,60,3904,1,2.9,1.1,2,3.904,1
2,61,3875,-1,0.2,0.2,2,3.875,1
2,62,2880,-1,0,0.65,2,2.88,1
2,63,1806,-1,0,0.65,2,1.806,1
2,64,2263,-1,0.35,2.85,2,2.263,1
2,65,7731,1,2.6,0.5,2,7.731,1
2,66,3051,-1,0.35,1.25,2,3.051,1
2,67,2542,-1,0.5,2.6,2,2.542,1
2,68,3003,1,2.3,0.95,2,3.003,1
2,69,2876,1,2.6,2.75,2,2.876,0
2,70,1992,1,1.1,0.65,2,1.992,1
2,71,2447,-1,0.2,1.1,2,2.447,1
2,72,4018,-1,0,2.3,2,4.018,1
2,73,3263,1,0.35,1.25,2,3.263,0
2,74,2281,-1,0,0,2,2.281,1
2,75,6951,-1,0.35,0.5,2,6.951,1
2,76,3526,1,1.95,0.95,2,3.526,1
2,77,2094,1,3,0.35,2,2.094,1
2,78,3462,-1,2.3,2.85,2,3.462,1
2,79,1916,1,1.1,1.4,2,1.916,0
2,80,4374,-1,1.25,1.1,2,4.374,0
2,81,1255,1,0,3,2,1.255,0
2,82,2214,1,0.5,0,2,2.214,1
2,83,1485,1,2.75,0.05,2,1.485,1
2,84,1662,1,0.35,0,2,1.662,1
2,85,1511,-1,0.5,2.15,2,1.511,1
2,86,2811,-1,2.15,2.75,2,2.811,1
2,87,2105,1,2.75,0,2,2.105,1
2,88,1197,-1,0,2.15,2,1.197,1
2,89,1095,-1,0,1.1,2,1.095,1
2,90,2910,-1,1.7,0.5,2,2.91,0
2,91,430,-1,0,0.95,2,0.43,1
2,92,2373,1,2.3,0,2,2.373,1
2,93,1275,-1,1.1,2.9,2,1.275,1
2,94,2077,-1,0.65,0.95,2,2.077,1
2,95,4286,1,2.3,1.1,2,4.286,1
2,96,3626,-1,2.3,3,2,3.626,1
2,97,2098,-1,2.75,2.6,2,2.098,0
2,98,2018,-1,0.5,0.35,2,2.018,0
2,99,2155,-1,1.1,0.35,2,2.155,0
2,100,1312,-1,0,2.3,2,1.312,1
2,101,2025,-1,0,0,2,2.025,1
2,102,2711,-1,0.35,0,2,2.711,0
2,103,1879,1,0.05,0.35,2,1.879,0
2,104,2481,1,2.3,0.65,2,2.481,1
2,105,1066,-1,1.4,1.1,2,1.066,0
2,106,1863,1,3,2,2,1.863,1
2,107,6252,-1,0.5,0.35,2,6.252,0
2,108,1516,1,0.65,0.5,2,1.516,1
2,109,1693,-1,0.05,2,2,1.693,1
2,110,1415,1,2.6,0.5,2,1.415,1
2,111,1477,1,2.15,0,2,1.477,1
2,112,1115,-1,0.65,1.1,2,1.115,1
2,113,2117,-1,0.95,2.3,2,2.117,1
2,114,3668,1,1.4,0,2,3.668,1
2,115,1212,1,2.15,1.25,2,1.212,1
2,116,1658,1,2.85,0.35,2,1.658,1
2,117,1081,-1,0.5,0.95,2,1.081,1
2,118,1605,1,0.2,0.2,2,1.605,1
2,119,2735,1,2.85,2.3,2,2.735,1
3,0,4777,-1,0,0.95,3,4.777,1
3,1,7090,-1,0.05,0.95,3,7.09,1
3,2,4338,1,1.55,0.05,3,4.338,1
3,3,11097,-1,1.1,0.95,3,11.097,0
