,parcode,rt,choice,trial,item_left,item_right
2934,29,4685,1,54,-0.32142998626156966,-0.32142998626156877
2935,29,5293,-1,55,-0.32142998626156966,-0.32142998626156877
2936,29,3689,-1,56,0.2118179172138463,1.0116897724269707
2937,29,3207,1,57,-1.1213018414746936,-0.5880539379992767
2938,29,1903,1,58,-1.1213018414746936,-1.4768004437916362
2939,29,4321,-1,59,0.389567218372318,-1.1213018414746925
2940,29,4077,-1,60,0.2118179172138463,0.7450658206892625
2941,29,2117,1,61,-0.5880539379992776,-1.7434243955293443
2942,29,1499,-1,62,0.47844186895155405,1.0116897724269707
2943,29,1574,-1,63,-1.1213018414746936,0.21181791721384705
2944,29,2185,-1,64,-1.1213018414746936,2.34480953111551
2945,29,7289,-1,65,0.47844186895155405,-0.32142998626156877
2946,29,2325,1,66,-0.054806034523861874,-0.8546778897369847
2947,29,1743,-1,67,-1.7434243955293454,-0.8546778897369847
2948,29,3476,-1,68,-1.4768004437916373,0.7450658206892625
2949,29,3173,-1,69,0.7450658206892619,2.34480953111551
2950,29,2271,1,70,-0.8546778897369856,-1.1213018414746925
2951,29,14454,-1,71,0.47844186895155405,0.47844186895155477
2952,29,3308,-1,72,-0.5880539379992776,1.5449376759023865
2953,29,2205,1,73,-0.32142998626156966,-0.32142998626156877
2954,29,3257,1,74,1.01168977242697,-1.1213018414746925
2955,29,2696,1,75,-0.5880539379992776,0.47844186895155477
2956,29,1907,-1,76,-0.32142998626156966,0.7450658206892625
2957,29,2105,-1,77,0.2118179172138463,0.21181791721384705
2958,29,2088,-1,78,-0.8546778897369856,0.21181791721384705
2959,29,1936,-1,79,0.2118179172138463,0.21181791721384705
2960,29,2569,1,80,-0.054806034523861874,-1.1213018414746925
2961,29,4504,1,81,1.5449376759023858,-0.5880539379992767
2962,29,1320,-1,82,-1.7434243955293454,-0.05480603452386107
2963,29,4091,1,83,-0.054806034523861874,1.0116897724269707
2964,29,1717,1,84,-0.8546778897369856,-1.7434243955293443
2965,29,1728,1,85,-0.054806034523861874,-0.8546778897369847
2966,29,6360,-1,86,0.47844186895155405,0.47844186895155477
2967,29,2025,1,87,0.2118179172138463,-0.32142998626156877
2968,29,3491,-1,88,-0.054806034523861874,0.21181791721384705
2969,29,2211,-1,89,-0.5880539379992776,0.21181791721384705
2970,29,1312,1,90,0.2118179172138463,-0.8546778897369847
2971,29,2754,-1,91,-1.7434243955293454,0.21181791721384705
2972,29,1412,1,92,0.2118179172138463,0.47844186895155477
2973,29,1810,-1,93,-1.4768004437916373,-1.1213018414746925
2974,29,1339,-1,94,-1.1213018414746936,-0.5880539379992767
2975,29,1746,1,95,0.47844186895155405,-0.5880539379992767
2976,29,2398,1,96,0.7450658206892619,-0.05480603452386107
2977,29,1839,-1,97,0.389567218372318,2.611433482853218
2978,29,1559,1,98,1.01168977242697,0.47844186895155477
2979,29,2145,1,99,0.7450658206892619,-0.8546778897369847
2980,29,1416,1,100,-0.32142998626156966,-1.1213018414746925
2981,29,1437,1,101,2.3448095311155095,-1.1213018414746925
2982,29,1478,1,102,0.7450658206892619,0.21181791721384705
2983,29,2347,1,103,-0.8546778897369856,-0.8546778897369847
2984,29,1699,1,104,0.2118179172138463,-1.1213018414746925
2985,29,1938,-1,105,-0.5880539379992776,-1.1213018414746925
2986,29,1418,-1,106,-1.7434243955293454,0.21181791721384705
2987,29,1855,-1,107,-0.8546778897369856,0.47844186895155477
2988,29,5421,1,108,0.2118179172138463,2.078185579377802
2989,29,3163,1,109,-1.1213018414746936,0.3895672183723187
2990,29,2525,-1,110,-1.1213018414746936,1.0116897724269707
2991,29,3023,-1,111,-1.1213018414746936,0.21181791721384705
2992,29,2172,1,112,-0.32142998626156966,-0.32142998626156877
2993,29,1573,1,113,0.2118179172138463,-0.32142998626156877
2994,29,1768,-1,114,-0.32142998626156966,0.47844186895155477
2995,29,2488,-1,115,0.7450658206892619,-0.05480603452386107
2996,29,2144,1,116,0.7450658206892619,-1.4768004437916362
2997,29,1847,1,117,1.01168977242697,0.21181791721384705
2998,29,1349,1,118,1.5449376759023858,0.7450658206892625
2999,29,3356,-1,119,0.2118179172138463,0.21181791721384705
3000,31,4097,-1,0,-0.39188640467264796,1.3894154347484784
3001,31,3147,1,1,1.0331550668642526,-1.1044071404410973
3002,31,3290,-1,2,1.0331550668642526,-1.579420964286731
3003,31,1592,1,3,-0.39188640467264796,-1.579420964286731
3004,31,5927,-1,4,-0.7481467725568731,0.32063433109580314
3005,31,6716,-1,5,0.6768946989800273,1.0331550668642535
3006,31,2573,-1,6,0.6768946989800273,1.0331550668642535
3007,31,7630,-1,7,0.6768946989800273,1.3894154347484784
3008,31,12133,-1,8,0.6768946989800273,0.32063433109580314
3009,31,2272,-1,9,1.0331550668642526,0.6768946989800281
3010,31,4203,1,10,-1.5794209642867316,-1.579420964286731
3011,31,3365,1,11,-0.035626036788422806,2.101936170516929
3012,31,3154,-1,12,-1.1044071404410982,-1.4606675083253224
3013,31,2079,-1,13,-1.5794209642867316,-0.3918864046726472
3014,31,6907,-1,14,0.6768946989800273,0.32063433109580314
3015,31,4428,-1,15,-0.39188640467264796,0.32063433109580314
