parcode,trial,rt,choice,item_left,item_right
1,0,3327,1,0.95,2.0
1,1,3424,1,2.3,1.7
1,2,3691,1,1.7,1.25
1,3,8144,-1,1.55,2.3
1,4,6559,-1,2.0,2.0
1,5,5595,-1,0.65,1.25
1,6,2470,1,1.55,1.1
1,7,6091,1,0.95,0.65
1,8,4669,1,1.55,1.7
1,9,4001,1,2.0,1.1
1,10,3301,-1,1.1,1.1
1,11,2867,-1,1.4,2.0
1,12,3117,1,1.85,1.1
1,13,10424,1,1.7,2.0
1,14,2754,-1,1.25,1.55
1,15,5836,1,2.0,1.7
1,16,3931,1,1.85,1.7
1,17,3602,1,1.55,0.8
1,18,5674,-1,1.7,1.4
1,19,2567,1,1.7,1.1
1,20,2097,-1,1.1,1.55
1,21,3641,-1,0.95,0.8
1,22,4550,1,1.7,1.55
1,23,2973,1,1.7,1.4
1,24,2824,-1,1.25,1.7
1,25,3643,-1,2.0,2.3
1,26,2188,1,1.85,0.65
1,27,3321,1,1.85,1.1
1,28,6784,-1,1.85,2.0
1,29,2314,-1,1.1,2.3
1,30,2952,-1,1.1,2.0
1,31,8388,-1,1.25,1.4
1,32,5341,1,1.25,1.85
1,33,2183,1,1.1,0.95
1,34,3207,-1,0.95,1.85
1,35,3224,1,1.1,1.55
1,36,3476,1,1.7,1.85
1,37,2295,-1,0.65,1.7
1,38,3513,-1,1.55,2.3
1,39,4458,1,1.1,0.95
1,80,2348,1,1.55,1.1
1,81,2809,-1,1.4,1.7
1,82,1992,-1,1.1,1.7
1,83,1534,1,1.85,0.95
1,84,3023,-1,0.95,2.3
1,85,3452,-1,2.0,2.0
1,86,3961,1,2.0,1.55
1,87,2636,1,2.0,1.1
1,88,1898,1,2.0,1.1
1,89,1725,1,2.3,1.1
1,90,4336,1,2.3,2.0
1,91,2037,-1,0.95,1.1
1,92,2479,-1,0.35,1.85
1,93,3389,1,2.3,1.55
1,94,2339,-1,1.7,2.0
1,95,3609,-1,1.85,1.85
1,96,7371,1,2.3,1.55
1,97,2520,-1,1.55,2.0
1,98,1761,1,2.0,1.4
1,99,2593,1,1.85,1.7
1,100,5772,1,1.55,1.1
1,101,1945,-1,1.1,1.85
1,102,1621,1,1.1,0.35
1,103,2952,1,1.55,1.4
1,104,2725,-1,1.25,2.0
1,105,2591,-1,1.1,1.55
1,106,3523,1,1.4,1.1
1,107,7082,-1,1.25,1.1
1,108,4066,1,1.55,1.25
1,109,2602,-1,1.25,2.0
1,110,3239,1,1.4,1.25
1,111,1943,-1,1.55,1.55
1,112,3627,-1,1.85,2.0
1,113,6245,-1,1.7,1.55
1,114,4574,1,1.85,1.55
1,115,4327,1,1.7,0.65
1,116,6247,-1,1.1,2.0
1,117,2353,-1,1.1,1.25
1,118,4758,-1,0.95,1.55
1,119,2715,-1,1.1,1.85
1,160,1573,-1,0.35,1.1
1,161,1712,1,1.85,1.85
1,162,2040,-1,1.55,1.7
1,163,2372,1,2.0,1.85
1,164,4185,-1,2.0,1.7
1,165,3429,1,1.1,1.25
1,166,2044,-1,1.4,1.55
1,167,2542,1,2.0,0.95
1,168,1576,1,2.0,1.25
1,169,2497,-1,1.1,1.1
1,170,2511,1,1.85,1.1
1,171,1564,1,1.55,1.55
1,172,1616,1,1.55,0.95
1,173,2987,1,2.0,1.7
1,174,3625,-1,1.7,2.0
1,175,2226,-1,1.1,2.0
1,176,2179,-1,0.8,1.55
1,177,1847,-1,0.65,1.85
1,178,1569,1,1.25,0.65
1,179,2371,-1,1.1,2.0
1,180,2482,-1,1.1,1.85
1,181,2747,-1,0.95,1.1
1,182,2918,1,2.0,1.55
1,183,3706,1,2.0,1.85
1,184,3625,1,2.0,1.1
1,185,3938,-1,0.8,0.95
1,186,2329,-1,0.65,0.95
1,187,2028,-1,1.25,1.7
1,188,1665,1,1.85,0.35
1,189,1580,1,2.3,0.95
1,190,4189,-1,1.7,2.3
1,191,2626,-1,1.7,1.85
1,192,3783,1,1.7,1.25
1,193,2920,-1,1.55,2.0
1,194,4843,-1,1.25,1.1
1,195,5275,-1,1.4,1.7
1,196,5630,-1,1.1,1.4
1,197,1871,1,2.0,1.25
1,198,4173,1,1.85,1.25
1,199,2828,-1,1.55,1.85
2,0,4960,-1,0.2,0.5
2,1,6438,-1,0.5,0.65
2,2,5125,-1,0.2,0.65
2,3,4268,-1,0.2,0.5
2,4,4726,1,0.5,0.35
2,5,5392,1,0.5,0.35
2,6,3471,1,0.2,0.0
2,7,4299,1,0.5,0.35
2,8,4299,1,0.5,0.5
2,9,4088,-1,0.5,0.65
2,10,3147,-1,0.0,0.2
2,11,3923,-1,0.0,0.2
2,12,3889,-1,0.35,0.65
2,13,4426,-1,0.0,0.2
2,14,3035,1,0.65,0.0
2,15,4915,1,0.2,0.2
2,16,5395,1,0.5,0.35
2,17,5623,1,0.35,0.65
2,18,6208,1,0.35,0.2
2,19,2323,1,0.2,0.0
2,20,3491,-1,0.35,0.2
2,21,5468,1,0.65,0.2
2,22,6446,-1,0.5,0.65
2,23,4541,1,0.35,0.35
2,24,3991,-1,0.0,0.8
2,25,4235,-1,0.5,0.65
2,26,5489,1,0.65,0.65
2,27,6380,-1,0.5,0.8
2,28,3385,1,0.5,0.05
2,29,4479,1,0.5,0.5
2,30,3546,-1,0.2,0.65
2,31,3266,1,0.8,0.2
2,32,2267,1,0.2,0.05
2,33,3808,-1,0.2,0.35
2,34,4033,-1,0.65,0.35
2,35,3093,-1,0.2,0.5
2,36,3486,1,0.05,0.35
2,37,5401,-1,0.05,0.5
2,38,2833,-1,0.5,0.05
2,39,1746,-1,0.0,0.5
2,80,2741,1,0.5,0.2
2,81,2186,-1,0.0,0.65
2,82,2803,-1,0.05,0.2
2,83,1702,-1,0.0,0.35
2,84,2152,-1,0.2,0.2
2,85,1414,1,0.2,0.65
2,86,1979,1,0.5,0.35
2,87,1929,1,0.5,0.35
2,88,1618,-1,0.0,0.65
2,89,1534,-1,0.2,0.0
2,90,1384,-1,0.35,0.5
2,91,1343,1,0.2,0.0
2,92,1683,1,0.2,0.0
2,93,2062,1,0.65,0.05
2,94,1539,1,0.65,0.5
2,95,1601,1,0.65,0.65
2,96,1858,-1,0.05,0.2
2,97,1467,1,0.5,0.5
2,98,1867,-1,0.65,0.65
2,99,1450,-1,0.2,0.8
2,100,2378,-1,0.65,0.5
2,101,2138,1,0.35,0.5
2,102,1414,-1,0.0,0.2
2,103,1971,-1,0.65,0.35
2,104,1983,1,0.65,0.2
2,105,2258,1,0.65,0.2
2,106,1400,1,0.5,0.2
2,107,1192,1,0.5,0.0
2,108,1291,1,0.65,0.2
2,109,1035,1,0.35,0.2
2,110,2068,1,0.05,0.5
2,111,1164,1,0.5,0.0
2,112,1482,-1,0.65,0.5
2,113,1122,1,0.35,0.0
2,114,1763,1,0.05,0.2
2,115,2008,1,0.65,0.35
2,116,1831,1,0.05,0.5
2,117,2109,-1,0.35,0.5
2,118,1709,1,0.65,0.5
2,119,1236,-1,0.5,0.8
2,160,1524,1,0.2,0.0
2,161,1581,1,0.65,0.5
2,162,1901,1,0.2,0.05
2,163,1353,-1,0.35,0.5
2,164,1977,1,0.35,0.0
2,165,2311,-1,0.65,0.65
2,166,4034,1,0.35,0.2
2,167,4496,-1,0.05,0.65
2,168,3360,1,0.65,0.2
2,169,2518,1,0.2,0.05
2,170,2633,-1,0.5,0.0
2,171,1823,-1,0.0,0.2
2,172,1877,-1,0.35,0.5
2,173,1594,-1,0.0,0.2
2,174,1612,-1,0.35,0.5
2,175,1802,-1,0.0,0.5
2,176,1411,-1,0.2,0.65
2,177,1388,-1,0.0,0.5
2,178,1358,1,0.2,0.35
2,179,1781,-1,0.5,0.05
2,180,1297,-1,0.8,0.5
2,181,1113,-1,0.2,0.65
2,182,2545,-1,0.5,0.2
2,183,1569,-1,0.35,0.05
2,184,2018,-1,0.5,0.65
2,185,1145,1,0.5,0.2
2,186,1527,-1,0.2,0.35
2,187,1212,1,0.65,0.5
2,188,1160,1,0.5,0.65
2,189,1098,1,0.8,0.5
2,190,1057,-1,0.2,0.65
2,191,838,1,0.8,0.0
2,192,1373,-1,0.5,0.5
2,193,1476,-1,0.0,0.35
2,194,1187,-1,0.2,0.5
2,195,1047,1,0.35,0.65
2,196,1063,1,0.65,0.2
2,197,861,-1,0.35,0.35
2,198,1220,-1,0.2,0.35
2,199,757,1,0.65,0.0
3,0,4203,-1,1.1,2.3
3,1,4734,1,2.75,2.15
3,2,4187,-1,0.5,2.6
3,3,2945,-1,0.0,0.0
3,4,3554,1,2.3,0.95
3,5,5791,1,1.1,0.2
3,6,630,-1,1.1,1.25
3,7,3815,-1,0.95,1.95
3,8,5328,1,0.65,0.0
3,9,6404,-1,2.75,2.15
3,10,2052,-1,0.0,2.75
3,11,5112,1,1.7,1.25
3,12,2769,-1,2.0,3.0
3,13,3526,-1,2.6,2.0
3,14,6337,1,1.25,0.35
3,15,2655,-1,0.5,2.9
3,16,2385,1,0.95,0.5
3,17,1899,1,0.35,0.5
3,18,2165,1,1.1,0.0
3,19,2011,1,0.95,0.0
3,20,4543,1,0.0,0.0
3,21,3104,-1,0.35,3.0
3,22,3357,1,0.35,0.05
3,23,2669,-1,0.0,1.4
3,24,3132,1,0.65,0.0
3,25,8554,1,0.95,0.65
3,26,4247,-1,3.0,2.3
3,27,4917,-1,0.2,1.25
3,28,5040,1,0.35,1.1
3,29,2385,1,2.3,0.0
3,30,2413,-1,0.2,1.95
3,31,2459,-1,0.95,2.3
3,32,4277,-1,1.25,0.35
3,33,3671,1,0.05,0.2
3,34,1866,1,3.0,0.0
3,35,2340,-1,0.5,0.65
3,36,4751,-1,0.0,2.75
3,37,5185,1,0.0,0.0
3,38,2073,1,2.0,0.05
3,39,2031,-1,0.0,2.0
3,80,1964,-1,1.25,2.15
3,81,2323,1,2.0,0.0
3,82,2812,1,1.25,0.2
3,83,2225,-1,0.0,0.0
3,84,1786,1,1.95,0.2
3,85,1676,-1,0.2,0.05
3,86,2207,-1,0.0,0.35
3,87,1493,-1,0.0,0.5
3,88,5068,1,2.15,0.5
3,89,3112,1,2.15,2.75
3,90,4139,1,0.5,1.7
3,91,2312,1,2.9,0.5
3,92,2852,-1,0.0,0.35
3,93,3026,1,2.0,2.6
3,94,3254,-1,0.65,2.3
3,95,2383,-1,0.0,2.15
3,96,2269,1,2.75,0.0
3,97,1511,-1,0.05,2.75
3,98,14774,-1,1.25,1.7
3,99,2133,1,2.15,0.0
3,100,3904,1,2.9,1.1
3,101,3875,-1,0.2,0.2
3,102,2880,-1,0.0,0.65
3,103,1806,-1,0.0,0.65
3,104,2263,-1,0.35,2.85
3,105,7731,1,2.6,0.5
3,106,3051,-1,0.35,1.25
3,107,2542,-1,0.5,2.6
3,108,3003,1,2.3,0.95
3,109,2876,1,2.6,2.75
3,110,1992,1,1.1,0.65
3,111,2447,-1,0.2,1.1
3,112,4018,-1,0.0,2.3
3,113,3263,1,0.35,1.25
3,114,2281,-1,0.0,0.0
3,115,6951,-1,0.35,0.5
3,116,3526,1,1.95,0.95
3,117,2094,1,3.0,0.35
3,118,3462,-1,2.3,2.85
3,119,1916,1,1.1,1.4
3,160,4374,-1,1.25,1.1
3,161,1255,1,0.0,3.0
3,162,2214,1,0.5,0.0
3,163,1485,1,2.75,0.05
3,164,1662,1,0.35,0.0
3,165,1511,-1,0.5,2.15
3,166,2811,-1,2.15,2.75
3,167,2105,1,2.75,0.0
3,168,1197,-1,0.0,2.15
3,169,1095,-1,0.0,1.1
3,170,2910,-1,1.7,0.5
3,171,430,-1,0.0,0.95
3,172,2373,1,2.3,0.0
3,173,1275,-1,1.1,2.9
3,174,2077,-1,0.65,0.95
3,175,4286,1,2.3,1.1
3,176,3626,-1,2.3,3.0
3,177,2098,-1,2.75,2.6
3,178,2018,-1,0.5,0.35
3,179,2155,-1,1.1,0.35
3,180,1312,-1,0.0,2.3
3,181,2025,-1,0.0,0.0
3,182,2711,-1,0.35,0.0
3,183,1879,1,0.05,0.35
3,184,2481,1,2.3,0.65
3,185,1066,-1,1.4,1.1
3,186,1863,1,3.0,2.0
3,187,6252,-1,0.5,0.35
3,188,1516,1,0.65,0.5
3,189,1693,-1,0.05,2.0
3,190,1415,1,2.6,0.5
3,191,1477,1,2.15,0.0
3,192,1115,-1,0.65,1.1
3,193,2117,-1,0.95,2.3
