Unnamed: 0,Part,TrialN,PairID,LItem,LValue,RItem,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,DFam,LFam,RFam,TotFam,TotVal,FamCh,FamUnCh,ValCh,ValUnCh,Correct,zDFam,zTotFam,zTotVal,zValCh,zValUnCh,zFamCh,zFamUnCh,zGSF,zDDT,absDDT,abszDFam,ConfSplit,GSFMedSplit,DDTMedSplit
2382,10,223,26,55_bassetts_licorice_allsorts.png,2.0,35_mms_plain.png,0.95,0,2051,82,715,2.0,-8,800,792,2,1,-1.05,-1.4522529867231118,1.05,1.062922370167107,-0.14111214250386406,-0.7116608821837873,1.17,3.83,5.0,8.83,2.95,3.83,5.0,2.0,0.95,0,0.4519634416718522,0.9148244131199854,0.6730145296270241,1.5301774507951986,-0.5783635329688489,0.3008028227070537,0.9665146530753044,-0.1336160135899252,-0.2441138990173432,0.2441138990173432,0.4519634416718522,0,0,0
2383,10,224,54,24_twix.png,0.95,50_nakd_rhubarb_and_custard.png,1.1,1,1908,100,1579,2.0,587,500,1087,1,2,0.15000000000000013,0.2074647123890162,0.15000000000000013,-0.8313947251802137,1.0090849435653697,-0.824571750072817,-1.42,5.0,3.58,8.58,2.05,3.58,5.0,1.1,0.95,0,-0.5485368266444701,0.8149527522990262,-0.6021708949294418,-0.2612498086723501,-0.5783635329688489,0.16095957644621786,0.9665146530753044,-1.0498401067779828,0.5555068093133508,0.5555068093133508,0.5485368266444701,1,0,1
2384,10,225,15,32_snickers.png,1.1,107_graze_scream.png,1.1,1,1922,100,723,2.0,646,396,1042,0,2,0.0,2.0473964488135243e-17,0.0,-1.1471142410714341,1.0090849435653697,-0.8135175392305345,-3.42,5.0,1.58,6.58,2.2,1.58,5.0,1.1,1.1,1,-1.321123906425414,0.015979465731352078,-0.389639990836697,-0.2612498086723501,-0.2830289629422019,-0.9577863936404691,0.9665146530753044,-1.9660641999660404,0.6347969299713524,0.6347969299713524,1.321123906425414,1,0,1
2385,10,226,30,115_shapers_blueberry.png,1.55,34_hobnob_flapjack.png,0.95,0,2140,80,1210,2.0,-21,880,859,2,1,-0.6000000000000001,-0.8298588495560641,0.6000000000000001,0.11576382249344655,-0.26891181873377884,-0.6413876846864192,2.5,1.33,3.83,5.16,2.5,1.33,3.83,1.55,0.95,0,0.96573384972618,-0.5512915677316965,0.035421817348791206,0.6344638210614242,-0.5783635329688489,-1.0976296399013048,0.3211603120291578,-0.1336160135899252,-0.26158460356910623,0.26158460356910623,0.96573384972618,0,0,0
2386,10,227,56,107_graze_scream.png,1.1,43_mccoys_steak_crisps.png,0.35,1,3448,100,1801,2.0,655,970,1625,3,2,-0.7500000000000001,-1.03732356194508,0.7500000000000001,0.4314833383846667,1.0090849435653697,0.3913914425782725,1.0,1.58,2.58,4.16,1.4500000000000002,2.58,1.58,0.35,1.1,1,0.386293539890472,-0.9507782110155336,-1.4522945113004182,-1.7541058582286408,-0.2830289629422019,-0.3984134085971256,-0.9199057284442008,0.7826080795981324,0.6468920331225729,0.6468920331225729,0.386293539890472,1,1,1
2387,10,228,16,29_mms_peanut.png,0.95,113_walkers_cheese.png,1.1,1,2372,68,1600,2.0,1095,408,1503,1,2,0.15000000000000013,0.2074647123890162,0.15000000000000013,-0.8313947251802137,-1.035709876113268,-0.4582036193000213,-2.5,4.83,2.33,7.16,2.05,2.33,4.83,1.1,0.95,0,-0.96573384972618,0.2476817188359776,-0.6021708949294418,-0.2612498086723501,-0.5783635329688489,-0.5382566548579615,0.8727452189062059,-1.0498401067779828,1.238208187182246,1.238208187182246,0.96573384972618,0,0,1
2388,10,229,17,59_crunchie.png,1.1,64_nestle_aero_mint.png,1.1,0,2207,94,1266,2.0,-213,926,713,4,1,0.0,2.0473964488135243e-17,0.0,-1.1471142410714341,0.625685914875625,-0.5884853899412095,0.0,5.0,5.0,10.0,2.2,5.0,5.0,1.1,1.1,1,-5.7182930966714436e-18,1.3822237857620747,-0.389639990836697,-0.2612498086723501,-0.2830289629422019,0.9552692152077654,0.9665146530753044,1.69883217278619,-0.5196134707951454,0.5196134707951454,5.7182930966714436e-18,1,1,0
2389,10,230,43,55_bassetts_licorice_allsorts.png,2.0,18_galaxy_bar.png,1.25,0,2572,100,640,2.0,534,640,1174,1,1,-0.75,-1.0373235619450798,0.75,0.4314833383846665,1.0090849435653697,-0.3002863215531265,1.17,3.83,5.0,8.83,3.25,3.83,5.0,2.0,1.25,0,0.4519634416718522,0.9148244131199854,1.0980763378125122,1.5301774507951986,0.012305607084444664,0.3008028227070537,0.9665146530753044,-1.0498401067779828,0.4842800907561629,0.4842800907561629,0.4519634416718522,1,0,1
2390,10,231,14,2_maynards_winegums.png,1.1,64_nestle_aero_mint.png,1.1,0,1473,100,1777,2.0,-258,590,332,2,1,0.0,2.0473964488135243e-17,0.0,-1.1471142410714341,1.0090849435653697,-1.1680418726723132,2.17,2.83,5.0,7.83,2.2,2.83,5.0,1.1,1.1,1,0.8382569815623241,0.5153377698361484,-0.389639990836697,-0.2612498086723501,-0.2830289629422019,-0.25857016233628977,0.9665146530753044,-0.1336160135899252,-0.5800889865512483,0.5800889865512483,0.8382569815623241,1,0,0
2391,10,232,51,13_fruit_pastilles.png,0.5,57_food_doctor_mild_korma_crisps.png,2.0,0,4593,100,2116,2.0,-571,2002,1431,4,1,1.5,2.07464712389016,1.5,2.010080917840767,1.0090849435653697,1.2954679721792448,-3.25,4.08,0.83,4.91,2.5,4.08,0.83,0.5,2.0,1,-1.2554540046440341,-0.6511632285526557,0.035421817348791206,-1.455534648317383,1.4889784572176783,0.4406460689678896,-1.333594408601987,1.69883217278619,-1.0007297961436974,1.0007297961436974,1.2554540046440341,1,1,0
2392,10,233,22,102_propercorn_worcester.png,1.1,62_cadbury_wispa.png,1.4,0,1610,100,1365,2.0,-350,632,282,1,1,0.2999999999999998,0.4149294247780317,0.2999999999999998,-0.5156752092889942,1.0090849435653697,-1.0598685237156902,1.42,3.58,5.0,8.58,2.5,3.58,5.0,1.1,1.4,1,0.5485368266444701,0.8149527522990262,0.035421817348791206,-0.2612498086723501,0.3076401771110912,0.16095957644621786,0.9665146530753044,-1.0498401067779828,-0.7037278187637254,0.7037278187637254,0.5485368266444701,1,0,0
2393,10,234,31,102_propercorn_worcester.png,1.1,33_walkers_smoky_bacon.png,0.95,1,3948,100,1497,2.0,777,1116,1893,2,2,-0.15000000000000013,-0.20746471238901606,0.15000000000000013,-0.8313947251802137,1.0090849435653697,0.7861846869455094,0.0,3.58,3.58,7.16,2.05,3.58,3.58,0.95,1.1,1,-5.7182930966714436e-18,0.2476817188359776,-0.6021708949294418,-0.5598210185836086,-0.2830289629422019,0.16095957644621786,0.1832640853098957,-0.1336160135899252,0.8108478758391187,0.8108478758391187,5.7182930966714436e-18,1,0,1
2394,10,235,49,47_daim.png,1.1,45_gb_ginger.png,1.1,1,3397,100,920,2.0,412,944,1356,2,2,0.0,2.0473964488135243e-17,0.0,-1.1471142410714341,1.0090849435653697,0.3511225316528143,-4.92,5.0,0.08,5.08,2.2,0.08,5.0,1.1,1.1,1,-1.9005642162611218,-0.5832504991944035,-0.389639990836697,-0.2612498086723501,-0.2830289629422019,-1.7968458712054842,0.9665146530753044,-0.1336160135899252,0.3203242480396173,0.3203242480396173,1.9005642162611218,1,0,1
2395,10,236,39,42_dairy_milk_fruit_and_nut.png,0.65,48_mentos_mint.png,0.95,0,2886,100,1038,2.0,-995,1704,709,4,1,0.29999999999999993,0.4149294247780319,0.29999999999999993,-0.5156752092889939,1.0090849435653697,-0.052356164090501776,-1.0,4.83,3.83,8.66,1.6,4.83,3.83,0.65,0.95,1,-0.386293539890472,0.8469116837617331,-1.239763607207674,-1.1569634384061247,-0.5783635329688489,0.8601758077503971,0.3211603120291578,1.69883217278619,-1.5705435446012002,1.5705435446012002,0.386293539890472,1,1,0
2396,10,237,21,53_eat_natural_almond_apricot.png,1.25,25_wonderful_almonds.png,2.0,0,2366,100,1698,2.0,-225,1086,861,2,1,0.75,1.0373235619450798,0.75,0.4314833383846665,1.0090849435653697,-0.4629411382324281,-3.75,4.08,0.33,4.41,3.25,4.08,0.33,1.25,2.0,1,-1.44860077458927,-0.8509065501945743,1.0980763378125122,0.0373214012389078,1.4889784572176783,0.4406460689678896,-1.6093868620405112,-0.1336160135899252,-0.5357402749967728,0.5357402749967728,1.44860077458927,1,0,0
2397,10,238,29,44_walkers_french_fries.png,1.25,113_walkers_cheese.png,1.1,0,1895,100,1254,2.0,-186,832,646,3,1,-0.1499999999999999,-0.20746471238901584,0.1499999999999999,-0.8313947251802142,1.0090849435653697,-0.8348363744263653,-2.25,4.58,2.33,6.91,2.35,4.58,2.33,1.25,1.1,0,-0.8691604647535619,0.14781005801501831,-0.1771090867439529,0.0373214012389078,-0.2830289629422019,0.7203325614895613,-0.5062170482864147,0.7826080795981324,-0.4833281613414836,0.4833281613414836,0.8691604647535619,1,1,0
2398,10,239,47,59_crunchie.png,1.1,11_lindt_orange.png,2.45,0,5131,64,1024,2.0,1779,1220,2999,4,1,1.35,1.8671824115011442,1.35,1.694361401949547,-1.2913092285730976,1.7202655031183918,-1.25,5.0,3.75,8.75,3.5500000000000003,5.0,3.75,1.1,2.45,1,-0.48286692486309,0.8828654816572784,1.5231381459980011,-0.2612498086723501,2.3749821672976195,0.9552692152077654,0.27703351947899385,1.69883217278619,2.1574360266750103,2.1574360266750103,0.48286692486309,0,1,1
2399,10,240,23,112_lindt_extra_creamy.png,2.45,26_yorkie.png,1.1,1,3043,100,732,2.0,891,628,1519,2,2,-1.35,-1.8671824115011442,1.35,1.694361401949547,1.0090849435653697,0.0716089146408106,1.17,3.83,5.0,8.83,3.5500000000000003,5.0,3.83,1.1,2.45,1,0.4519634416718522,0.9148244131199854,1.5231381459980011,-0.2612498086723501,2.3749821672976195,0.9552692152077654,0.3211603120291578,-0.1336160135899252,0.9640525157545792,0.9640525157545792,0.4519634416718522,1,0,1
2400,11,1,30,24_twix.png,1.85,108_chilli_nuts.png,1.7,0,6280,52,2440,1.0,-1184,2830,1646,4,1,-0.15000000000000013,-0.1896608104527205,0.15000000000000013,-0.9801108864072834,-1.7629326490008796,2.052966480468243,-2.42,5.0,2.58,7.58,3.55,5.0,2.58,1.85,1.7,1,-1.049843294385431,0.6333497271573698,0.29665691222934565,0.3307609327399099,0.08295288512803238,1.1755752919167006,-0.29544518692909016,1.6644108552487618,-1.807572867731409,1.807572867731409,1.049843294385431,0,1,0
2401,11,2,38,111_propercorn_sweetnsalty.png,1.25,56_marshmallows.png,1.25,0,3262,96,1397,1.0,-917,1821,904,2,1,0.0,-3.6264109764688926e-17,0.0,-1.2896195873780048,0.5935950438408022,0.27515653799550743,-1.75,4.58,2.83,7.41,2.5,4.58,2.83,1.25,1.25,1,-0.7591842004853323,0.5581790590516542,-1.0576463827307026,-0.7456136280408104,-0.7352125572306385,0.9166708163432692,-0.13985218055899284,-0.12688333874093696,-1.4053767325463038,1.4053767325463038,0.7591842004853323,1,1,0
2402,11,3,29,35_mms_plain.png,2.75,111_propercorn_sweetnsalty.png,1.25,1,2781,98,2352,1.0,974,650,1624,1,2,-1.5,-1.8966081045272032,1.5,1.8054674223292049,0.7007099389699696,-0.008185603266714487,-0.4199999999999999,5.0,4.58,9.58,4.0,4.58,5.0,1.25,2.75,0,-0.1822042081164797,1.5177105284010837,0.8770726100693667,-0.7456136280408104,1.9920055839649309,0.9166708163432692,1.2106951147334521,-1.0225304357357865,1.4431359702066284,1.4431359702066284,0.1822042081164797,1,0,1
2403,11,4,27,54_milkyway_magic_stars.png,2.0,48_mentos_mint.png,0.8,1,4808,82,2002,1.0,304,1788,2092,3,2,-1.2,-1.5172864836217623,1.2,1.1864500203877633,-0.15620922206336932,1.1858570585597383,3.5,1.33,4.83,6.16,2.8,4.83,1.33,0.8,2.0,0,1.5183684009706646,0.005453558274333081,-0.670702584170689,-1.5528945486263506,0.6283965133671464,1.0707806232322166,-1.0734102187795769,0.7687637582539124,0.4338797508282759,0.4338797508282759,1.5183684009706646,0,1,1
2404,11,5,46,64_nestle_aero_mint.png,1.4,2_maynards_winegums.png,2.0,0,3763,72,1823,1.0,-1461,2183,722,2,1,0.6000000000000001,0.7586432418108814,0.6000000000000001,-0.05158478349512045,-0.6917836977092061,0.5702800572727905,-0.5,3.08,2.58,5.66,3.4,3.08,2.58,1.4,2.0,0,-0.21690977156723776,-0.21563664203659536,0.10318501294933884,-0.4765199878456306,0.6283965133671464,-0.007988024990414722,-0.29544518692909016,-0.12688333874093696,-2.224832528578877,2.224832528578877,0.21690977156723776,0,1,0
2405,11,6,50,10_hula_hoops_bbq_beef.png,0.8,23_kp_grazing_mix.png,1.85,1,2120,100,2879,1.0,353,798,1151,1,2,1.05,1.3276256731690423,1.05,0.8769413194170425,0.8078248340991369,-0.3975601466644873,3.58,0.0,3.58,3.58,2.6500000000000004,3.58,0.0,1.85,0.8,1,1.5530739644214226,-1.1353718753300577,-0.8641744834506951,0.3307609327399099,-1.553377999589309,0.3002315887874799,-1.9011650126684947,-1.0225304357357865,0.5076910265738569,0.5076910265738569,1.5530739644214226,1,0,1
2406,11,7,37,10_hula_hoops_bbq_beef.png,0.8,19_pistachios.png,1.25,1,4439,66,1975,1.0,-379,2050,1671,3,2,0.45,0.5689824313581608,0.45,-0.3610934844658417,-1.0131283830967082,0.9684906341818592,3.83,0.0,3.83,3.83,2.05,3.83,0.0,1.25,0.8,1,1.6615288502050416,-1.0248267751745934,-1.6380620805707236,-0.7456136280408104,-1.553377999589309,0.4543413956764272,-1.9011650126684947,0.7687637582539124,-0.5949590519111492,0.5949590519111492,1.6615288502050416,0,1,0
2407,11,8,53,109_kp_roast.png,1.4,115_shapers_blueberry.png,2.15,1,2881,96,1751,1.0,809,656,1465,1,2,0.75,0.9483040522636016,0.75,0.2579239174756004,0.5935950438408022,0.05072128680859152,-0.2500000000000001,1.08,0.83,1.91,3.55,0.83,1.08,2.15,1.4,1,-0.10845488578361896,-1.8738131443685588,0.29665691222934565,0.8689482131302697,-0.4624907431110816,-1.3949762869909406,-1.229003225149674,-1.0225304357357865,1.1945877967776308,1.1945877967776308,0.10845488578361896,1,0,1
2408,11,9,24,53_eat_natural_almond_apricot.png,2.3,102_propercorn_worcester.png,1.85,1,8834,58,2364,1.0,732,3302,4034,2,2,-0.4499999999999997,-0.5689824313581607,0.4499999999999997,-0.3610934844658422,-1.4415879636133777,3.5574484529915584,-4.17,5.0,0.83,5.83,4.15,0.83,5.0,1.85,2.3,0,-1.8090274948707632,-0.14046597393087973,1.070544509349374,0.3307609327399099,1.17384014160626,-1.3949762869909406,1.2106951147334521,-0.12688333874093696,1.0785986491774324,1.0785986491774324,1.8090274948707632,0,1,1
2409,11,10,31,50_nakd_rhubarb_and_custard.png,2.0,56_marshmallows.png,1.25,0,2776,88,1270,1.0,-786,1500,714,2,1,-0.75,-0.9483040522636016,0.75,0.2579239174756004,0.16513546332413276,-0.011130947770479788,0.0,2.83,2.83,5.66,3.25,2.83,2.83,2.0,1.25,1,9.63272890640522e-18,-0.21563664203659536,-0.09028688633066798,0.5998545729350898,-0.7352125572306385,-0.16209783187936205,-0.13985218055899284,-0.12688333874093696,-1.2080445463693426,1.2080445463693426,9.63272890640522e-18,0,1,0
2410,11,11,52,13_fruit_pastilles.png,1.25,116_boots_caramels.png,2.0,1,1966,96,1243,1.0,168,602,770,1,2,0.75,0.9483040522636016,0.75,0.2579239174756004,0.5935950438408022,-0.4882767573804585,0.7500000000000001,0.83,1.58,2.41,3.25,1.58,0.83,2.0,1.25,1,0.32536465735085673,-1.6527229440576303,-0.09028688633066798,0.5998545729350898,-0.7352125572306385,-0.9326468663240984,-1.3845962315197715,-1.0225304357357865,0.22901580182013265,0.22901580182013265,0.32536465735085673,1,0,1
2411,11,12,47,43_mccoys_steak_crisps.png,0.95,41_jelly_babies_berry_mix.png,2.45,0,2514,100,1865,1.0,-311,1225,914,2,1,1.5000000000000002,1.896608104527204,1.5000000000000002,1.8054674223292064,0.8078248340991369,-0.16546699976778154,-0.75,3.08,2.33,5.41,3.4000000000000004,3.08,2.33,0.95,2.45,0,-0.3253646573508567,-0.3261817421920596,0.1031850129493394,-1.2838009084311706,1.4465619557258176,-0.007988024990414722,-0.4510381932991875,-0.12688333874093696,-0.4925270774070776,0.4925270774070776,0.3253646573508567,1,1,0
2412,11,13,56,57_food_doctor_mild_korma_crisps.png,1.7,108_chilli_nuts.png,1.7,1,10046,98,3869,1.0,-3180,5688,2508,3,1,0.0,-3.6264109764688926e-17,0.0,-1.2896195873780048,0.7007099389699696,4.271399960704267,2.58,0.0,2.58,2.58,3.4,2.58,0.0,1.7,1.7,1,1.119254421286947,-1.5775522759519147,0.10318501294933884,0.061667292544729635,0.08295288512803238,-0.3162076387683094,-1.9011650126684947,0.7687637582539124,-4.814252589939158,4.814252589939158,1.119254421286947,1,1,0
2413,11,14,51,103_nakd_berry.png,1.7,53_eat_natural_almond_apricot.png,2.3,1,4799,86,1202,1.0,-185,2042,1857,3,2,0.5999999999999999,0.7586432418108812,0.5999999999999999,-0.051584783495120905,0.0580205681949654,1.1805554384529608,1.67,3.33,5.0,8.33,4.0,5.0,3.33,2.3,1.7,1,0.7244786370345742,0.9649850276237624,0.8770726100693667,1.1380418533254495,0.08295288512803238,1.1755752919167006,0.1713338321812018,0.7687637582539124,-0.3027266540612979,0.3027266540612979,0.7244786370345742,0,1,0
2414,11,15,19,103_nakd_berry.png,1.7,26_yorkie.png,0.95,0,2205,90,1401,1.0,-343,1165,822,2,1,-0.75,-0.9483040522636016,0.75,0.2579239174756004,0.2722503584533001,-0.34748929010047713,0.25,3.33,3.58,6.91,2.65,3.33,3.58,1.7,0.95,1,0.10845488578361888,0.3370888587407257,-0.8641744834506958,0.061667292544729635,-1.2806561854697525,0.1461217818985326,0.3269268385512991,-0.12688333874093696,-0.5407303595266407,0.5407303595266407,0.10845488578361888,0,1,0
2415,11,16,21,58_walnut_whip.png,2.15,45_gb_ginger.png,2.0,1,1809,100,1050,1.0,3,630,633,1,2,-0.1499999999999999,-0.18966081045272026,0.1499999999999999,-0.9801108864072838,0.8078248340991369,-0.5807605747986889,3.83,0.0,3.83,3.83,4.15,3.83,0.0,2.0,2.15,0,1.6615288502050416,-1.0248267751745934,1.070544509349374,0.5998545729350898,0.9011183274867032,0.4543413956764272,-1.9011650126684947,-1.0225304357357865,-0.019532371608864632,0.019532371608864632,1.6615288502050416,1,0,0
2416,11,17,44,117_yogurt_raisins.png,2.15,47_daim.png,1.85,1,5917,94,1859,1.0,-2329,3652,1323,3,2,-0.2999999999999998,-0.3793216209054405,0.2999999999999998,-0.670602185436563,0.4864801487116348,1.839134469494882,1.0,2.83,3.83,6.66,4.0,3.83,2.83,1.85,2.15,0,0.4338195431344756,0.2265437585852615,0.8770726100693667,0.3307609327399099,0.9011183274867032,0.4543413956764272,-0.13985218055899284,0.7687637582539124,-3.5323465560720266,3.5323465560720266,0.4338195431344756,0,1,0
2417,11,18,17,63_kitkat.png,1.1,32_snickers.png,1.25,1,5962,56,1509,1.0,551,1688,2239,2,2,0.1499999999999999,0.18966081045272012,0.1499999999999999,-0.9801108864072838,-1.5487028587425449,1.865642570028769,-0.16999999999999993,5.0,4.83,9.83,2.35,4.83,5.0,1.25,1.1,1,-0.07374932233286081,1.6282556285565482,-1.2511182820107094,-0.7456136280408104,-1.0079343713501951,1.0707806232322166,1.2106951147334521,-0.12688333874093696,0.8059488346886535,0.8059488346886535,0.07374932233286081,0,1,1
2418,11,19,20,39_milkyway.png,1.4,18_galaxy_bar.png,1.25,0,3225,72,3644,1.0,-1203,1933,730,2,1,-0.1499999999999999,-0.18966081045272026,0.1499999999999999,-0.9801108864072838,-0.6917836977092061,0.2533609886676442,-1.75,4.83,3.08,7.91,2.65,4.83,3.08,1.4,1.25,1,-0.7591842004853323,0.7792692593625826,-0.8641744834506958,-0.4765199878456306,-0.7352125572306385,1.0707806232322166,0.015740825811104475,-0.12688333874093696,-1.8361935664898992,1.8361935664898992,0.7591842004853323,0,1,0
2419,11,20,55,63_kitkat.png,1.1,5_caramello.png,2.0,0,3906,82,1920,1.0,-32,1642,1610,4,1,0.8999999999999999,1.137964862716322,0.8999999999999999,0.5674326184463212,-0.15620922206336932,0.6545169100804782,-2.67,5.0,2.33,7.33,3.1,5.0,2.33,1.1,2.0,0,-1.1582981801690495,0.5228046270019057,-0.2837587856106748,-1.0147072682359903,0.6283965133671464,1.1755752919167006,-0.4510381932991875,1.6644108552487618,-0.07225471142713677,0.07225471142713677,1.1582981801690495,0,1,0
2420,11,21,25,35_mms_plain.png,2.75,29_mms_peanut.png,2.0,1,9244,46,1565,1.0,-1899,4772,2873,5,2,-0.75,-0.9483040522636016,0.75,0.2579239174756004,-2.0842773343883816,3.7989667023003126,0.0,5.0,5.0,10.0,4.75,5.0,5.0,2.0,2.75,0,9.63272890640522e-18,1.7034262966622635,1.8444321064694007,0.5998545729350898,1.9920055839649309,1.1755752919167006,1.2106951147334521,2.560057952243611,-2.884614952590397,2.884614952590397,9.63272890640522e-18,0,1,0
2421,11,22,16,52_discos_salt_vinegar.png,0.8,48_mentos_mint.png,0.8,0,3254,76,1511,1.0,-1028,1616,588,2,1,0.0,-3.6264109764688926e-17,0.0,-1.2896195873780048,-0.4775539074508714,0.2704439867894829,4.83,0.0,4.83,4.83,1.6,0.0,4.83,0.8,0.8,1,2.095348393339517,-0.5826463745527366,-2.218477778410744,-1.5528945486263506,-1.553377999589309,-1.9066208458622456,1.1048918704017858,-0.12688333874093696,-1.5725818673985386,1.5725818673985386,2.095348393339517,0,1,0
2422,11,23,15,59_crunchie.png,2.0,33_walkers_smoky_bacon.png,0.95,1,7203,100,3254,1.0,1718,2046,3764,3,2,-1.05,-1.3276256731690423,1.05,0.8769413194170425,0.8078248340991369,2.596677075863317,-1.42,5.0,3.58,8.58,2.95,3.58,5.0,0.95,2.0,0,-0.6160237512509553,1.0755301277792266,-0.4772306848906816,-1.2838009084311706,0.6283965133671464,0.3002315887874799,1.2106951147334521,0.7687637582539124,2.5638622794864707,2.5638622794864707,0.6160237512509553,1,1,1
2423,11,24,40,109_kp_roast.png,1.4,34_hobnob_flapjack.png,1.4,0,3248,100,593,1.0,-70,1404,1334,2,1,0.0,-3.6264109764688926e-17,0.0,-1.2896195873780048,0.8078248340991369,0.26690957338496457,0.75,1.08,1.83,2.91,2.8,1.08,1.83,1.4,1.4,1,0.3253646573508567,-1.4316327437467018,-0.670702584170689,-0.4765199878456306,-0.4624907431110816,-1.2408664801019933,-0.7622242060393821,-0.12688333874093696,-0.12949610894411798,0.12949610894411798,0.3253646573508567,1,1,0
2424,11,25,14,14_maltesers.png,2.3,19_pistachios.png,1.25,1,9608,64,3349,1.0,3004,2650,5654,5,2,-1.0499999999999998,-1.3276256731690421,1.0499999999999998,0.876941319417042,-1.1202432782258755,4.013387782174426,-1.17,5.0,3.83,8.83,3.55,3.83,5.0,1.25,2.3,0,-0.5075688654673364,1.186075227934691,0.29665691222934565,-0.7456136280408104,1.17384014160626,0.4543413956764272,1.2106951147334521,2.560057952243611,4.501031679666413,4.501031679666413,0.5075688654673364,0,1,1
2425,11,26,13,25_wonderful_almonds.png,2.6,40_nestle_rolo.png,0.95,0,2238,100,2295,1.0,-395,1089,694,2,1,-1.65,-2.086268914979924,1.65,2.1149761232999267,0.8078248340991369,-0.3280500163756261,1.0,3.58,4.58,8.16,3.55,3.58,4.58,2.6,0.95,1,0.4338195431344756,0.8898143595180469,0.29665691222934565,1.6762291337158102,-1.2806561854697525,0.3002315887874799,0.9492988640316884,-0.12688333874093696,-0.6190606929709307,0.6190606929709307,0.4338195431344756,1,1,0
2426,11,27,23,36_nature_valley_protein_bars.png,2.15,116_boots_caramels.png,2.0,0,2748,100,1203,1.0,-495,1381,886,2,1,-0.1499999999999999,-0.18966081045272026,0.1499999999999999,-0.9801108864072838,0.8078248340991369,-0.027624876991565468,-2.5,4.08,1.58,5.66,4.15,4.08,1.58,2.15,2.0,1,-1.084548857836189,-0.21563664203659536,1.070544509349374,0.8689482131302697,0.6283965133671464,0.6084512025653745,-0.9178172124094794,-0.12688333874093696,-0.7696959495945654,0.7696959495945654,1.084548857836189,1,1,0
2427,11,28,18,42_dairy_milk_fruit_and_nut.png,1.7,27_mars.png,0.95,1,3612,88,2102,1.0,219,1213,1432,3,2,-0.75,-0.9483040522636016,0.75,0.2579239174756004,0.16513546332413276,0.4813306532590785,0.0,4.08,4.08,8.16,2.65,4.08,4.08,0.95,1.7,0,9.63272890640522e-18,0.8898143595180469,-0.8641744834506958,-1.2838009084311706,0.08295288512803238,0.6084512025653745,0.6381128512914938,0.7687637582539124,0.30583978269818635,0.30583978269818635,9.63272890640522e-18,0,1,1
2428,11,29,26,107_graze_scream.png,2.45,26_yorkie.png,0.95,0,2269,100,1110,1.0,-692,1270,578,2,1,-1.5000000000000002,-1.896608104527204,1.5000000000000002,1.8054674223292064,0.8078248340991369,-0.3097888804522813,-1.42,5.0,3.58,8.58,3.4000000000000004,5.0,3.58,2.45,0.95,1,-0.6160237512509553,1.0755301277792266,0.1031850129493394,1.4071354935206304,-1.2806561854697525,1.1755752919167006,0.3269268385512991,-0.12688333874093696,-1.066447405143126,1.066447405143126,0.6160237512509553,1,1,0
2429,11,30,41,23_kp_grazing_mix.png,1.85,5_caramello.png,2.0,0,1844,98,2244,1.0,-308,840,532,2,1,0.1499999999999999,0.18966081045272012,0.1499999999999999,-0.9801108864072838,0.7007099389699696,-0.5601431632723318,-1.25,3.58,2.33,5.91,3.85,3.58,2.33,1.85,2.0,0,-0.5422744289180945,-0.10509154188113114,0.6836007107893598,0.3307609327399099,0.6283965133671464,0.3002315887874799,-0.4510381932991875,-0.12688333874093696,-0.4880080197083686,0.4880080197083686,0.5422744289180945,1,1,0
2430,11,31,39,13_fruit_pastilles.png,1.25,40_nestle_rolo.png,0.95,1,3228,72,1501,1.0,-546,1574,1028,3,2,-0.30000000000000004,-0.3793216209054408,0.30000000000000004,-0.6706021854365626,-0.6917836977092061,0.2551281953699034,3.75,0.83,4.58,5.41,2.2,4.58,0.83,0.95,1.25,0,1.6268232867542836,-0.3261817421920596,-1.4445901812907165,-1.2838009084311706,-0.7352125572306385,0.9166708163432692,-1.3845962315197715,0.7687637582539124,-0.8465199304726192,0.8465199304726192,1.6268232867542836,0,1,0
2431,11,32,22,54_milkyway_magic_stars.png,2.0,104_graze_sriracha.png,2.3,1,2352,100,2292,1.0,738,568,1306,1,2,0.2999999999999998,0.3793216209054404,0.2999999999999998,-0.670602185436563,0.8078248340991369,-0.2608961616897773,3.67,1.33,5.0,6.33,4.3,5.0,1.33,2.3,2.0,1,1.5921177233035253,0.08062422638004872,1.26401640862938,1.1380418533254495,0.6283965133671464,1.1755752919167006,-1.0734102187795769,-1.0225304357357865,1.0876367645748504,1.0876367645748504,1.5921177233035253,1,0,1
2432,11,33,42,41_jelly_babies_berry_mix.png,2.45,2_maynards_winegums.png,2.0,0,6776,86,2460,1.0,-1176,3376,2200,4,1,-0.4500000000000002,-0.5689824313581613,0.4500000000000002,-0.3610934844658413,0.0580205681949654,2.3451446552417607,0.25,2.33,2.58,4.91,4.45,2.33,2.58,2.45,2.0,1,0.10845488578361888,-0.5472719425029879,1.4574883079093877,1.4071354935206304,0.6283965133671464,-0.4703174456572566,-0.29544518692909016,1.6644108552487618,-1.795522047201518,1.795522047201518,0.10845488578361888,0,1,0
