parcode,trial,fix_item,fix_time
0,0,0,240
0,0,1,560
0,0,0,190
0,0,2,570
0,1,0,220
0,1,1,590
0,2,0,230
0,2,1,560
0,2,0,260
0,2,2,1280
0,2,0,120
0,3,0,220
0,3,1,600
0,3,0,420
0,3,2,560
0,4,0,250
0,4,2,520
0,4,0,260
0,4,1,560
0,4,0,170
0,5,0,230
0,5,1,560
0,5,0,230
0,5,2,560
0,6,0,230
0,6,2,770
0,6,0,190
0,6,1,560
0,6,0,260
0,6,2,720
0,7,0,220
0,7,1,750
0,7,0,230
0,7,2,810
0,8,0,0
0,8,1,630
0,8,0,70
0,9,0,200
0,9,1,560
0,9,0,190
0,9,2,1280
0,9,0,230
0,9,1,1250
0,10,0,260
0,10,2,520
0,10,0,180
0,10,1,260
0,11,0,220
0,11,1,450
0,11,0,190
0,11,2,60
0,12,0,230
0,12,1,600
0,12,0,260
0,12,2,700
0,13,0,240
0,13,1,750
0,13,0,420
0,13,2,1120
0,14,0,260
0,14,1,450
0,14,0,420
0,14,2,230
0,15,0,0
0,15,1,630
0,15,0,30
0,16,0,230
0,16,1,290
0,17,0,210
0,17,1,750
0,17,0,180
0,17,2,490
0,18,0,290
0,18,1,560
0,18,0,230
0,18,2,430
0,19,0,250
0,19,1,200
0,20,0,230
0,20,1,600
0,20,0,420
0,20,2,450
0,21,0,260
0,21,1,750
0,21,0,260
0,21,2,870
0,21,0,40
0,22,0,260
0,22,1,600
0,22,0,420
0,22,2,1280
0,22,0,420
0,22,1,850
0,22,0,180
0,22,2,1050
0,23,0,290
0,23,1,190
0,24,0,200
0,24,1,520
0,25,0,240
0,25,1,390
0,26,0,230
0,26,1,830
0,27,0,230
0,27,1,630
0,27,0,230
0,27,2,410
0,28,0,230
0,28,1,530
0,29,0,220
0,29,1,630
0,29,0,190
0,29,2,870
0,29,0,190
0,29,1,760
0,30,0,260
0,30,1,560
0,30,0,170
0,31,0,210
0,31,1,600
0,31,0,420
0,31,2,870
0,31,0,260
0,31,1,850
0,31,0,180
0,31,2,1530
0,31,0,150
0,32,0,210
0,32,1,560
0,32,0,190
0,32,2,90
0,33,0,220
0,33,1,450
0,33,0,260
0,33,2,870
0,33,0,170
0,34,0,0
0,34,1,600
0,34,0,260
0,34,2,120
0,35,0,220
0,35,2,520
0,35,0,420
0,35,1,560
0,35,0,260
0,35,2,140
0,36,0,220
0,36,2,120
0,37,0,260
0,37,1,900
0,37,0,420
0,37,2,870
0,37,0,180
0,37,1,370
0,37,0,230
0,37,2,180
0,38,0,260
0,38,2,770
0,38,0,250
0,39,0,240
0,39,2,520
0,39,0,230
0,39,1,40
0,40,0,230
0,40,1,50
0,41,0,210
0,41,1,310
0,42,0,240
0,42,1,600
0,42,0,180
0,42,2,560
0,43,0,230
0,43,1,560
0,43,0,70
0,44,0,250
0,44,1,630
0,44,0,180
0,44,2,190
0,45,0,250
0,45,2,310
0,46,0,290
0,46,1,750
0,46,0,190
0,46,2,650
0,47,0,0
0,47,1,450
0,47,0,180
0,47,2,360
0,48,0,210
0,48,2,310
0,49,0,230
0,49,1,900
0,49,0,260
0,49,2,700
0,50,0,230
0,50,1,900
0,50,0,420
0,50,2,870
0,50,0,260
0,50,1,850
0,50,0,260
0,50,2,1350
0,51,0,230
0,51,2,520
0,51,0,420
0,51,1,1090
0,51,0,180
0,51,2,320
0,52,0,400
0,52,1,560
0,52,0,180
0,52,2,870
0,52,0,400
0,53,0,250
0,53,2,690
0,54,0,210
0,54,1,600
0,54,0,80
0,55,0,220
0,55,2,520
0,55,0,260
0,55,1,1090
0,55,0,420
0,55,2,540
0,56,0,200
0,56,2,770
0,56,0,190
0,56,1,560
0,56,0,190
0,56,2,1530
0,56,0,180
0,56,1,1510
0,56,0,230
0,56,2,320
0,57,0,220
0,57,2,520
0,57,0,270
0,58,0,230
0,58,1,630
0,58,0,180
0,58,2,340
0,59,0,0
0,59,1,440
0,60,0,200
0,60,1,740
0,61,0,0
0,61,1,750
0,61,0,230
0,61,2,630
0,62,0,200
0,62,1,750
0,62,0,180
0,62,2,370
0,63,0,0
0,63,1,630
0,63,0,180
0,63,2,870
0,63,0,260
0,63,1,560
0,64,0,220
0,64,1,340
0,65,0,220
0,65,1,630
0,65,0,190
0,65,2,1280
0,65,0,190
0,65,1,370
0,65,0,180
0,65,2,260
0,66,0,230
0,66,1,450
0,66,0,260
0,66,2,870
0,66,0,230
0,66,1,1050
0,67,0,230
0,67,1,240
0,68,0,980
0,68,1,480
0,69,0,210
0,69,1,560
0,69,0,10
0,70,0,250
0,70,2,770
0,70,0,420
0,70,1,510
0,71,0,200
0,71,2,550
0,72,0,250
0,72,1,900
0,72,0,30
0,73,0,230
0,73,1,600
0,73,0,190
0,73,2,1280
0,73,0,80
0,74,0,210
0,74,1,490
0,75,0,240
0,75,2,770
0,75,0,260
0,75,1,430
0,76,0,240
0,76,1,630
0,76,0,80
0,77,0,400
0,77,1,900
0,77,0,180
0,77,2,340
0,78,0,200
0,78,1,630
0,78,0,260
0,78,2,1280
0,78,0,420
0,78,1,370
0,78,0,190
0,78,2,410
0,79,0,200
0,79,1,560
0,79,0,180
0,79,2,160
0,80,0,230
0,80,1,420
0,81,0,230
0,81,1,600
0,81,0,110
0,82,0,210
0,82,1,510
0,83,0,260
0,83,1,630
0,83,0,180
0,83,2,1190
0,84,0,200
0,84,1,400
0,85,0,240
0,85,1,630
0,85,0,180
0,85,2,1280
0,85,0,420
0,85,1,1510
0,85,0,230
0,85,2,1150
0,86,0,0
0,86,2,770
0,86,0,190
0,86,1,1090
0,86,0,230
0,86,2,220
0,87,0,230
0,87,1,600
0,87,0,260
0,87,2,870
0,87,0,190
0,87,1,850
0,87,0,230
0,87,2,330
0,88,0,0
0,88,1,900
0,88,0,260
0,88,2,870
0,88,0,420
0,88,1,1510
0,88,0,260
0,88,2,1530
0,88,0,230
0,88,1,370
0,88,0,230
0,88,2,1530
0,88,0,180
0,88,1,200
0,89,0,220
0,89,2,770
0,89,0,190
0,89,1,140
0,90,0,220
0,90,1,600
0,90,0,30
0,91,0,230
0,91,1,630
0,91,0,180
0,91,2,870
0,92,0,260
0,92,1,900
0,92,0,180
0,92,2,870
0,92,0,420
0,92,1,820
0,93,0,250
0,93,1,710
0,94,0,250
0,94,1,560
0,94,0,190
0,94,2,380
0,95,0,230
0,95,1,560
0,95,0,180
0,95,2,760
0,96,0,230
0,96,2,770
0,96,0,190
0,96,1,560
0,96,0,230
0,96,2,140
0,97,0,200
0,97,2,170
0,98,0,310
0,98,1,900
0,98,0,360
0,99,0,200
0,99,1,900
0,99,0,420
0,99,2,1280
0,99,0,420
0,99,1,370
0,99,0,260
0,99,2,1260
0,100,0,230
0,100,2,770
0,100,0,230
0,100,1,1090
0,100,0,230
0,100,2,400
0,101,0,220
0,101,1,630
0,101,0,180
0,101,2,370
0,102,0,240
0,102,2,770
0,102,0,420
0,102,1,560
0,102,0,190
0,102,2,340
0,103,0,250
0,103,1,450
0,103,0,180
0,103,2,20
0,104,0,0
0,104,1,610
0,105,0,290
0,105,1,460
0,106,0,220
0,106,2,770
0,106,0,420
0,106,1,560
0,106,0,190
0,106,2,390
0,107,0,210
0,107,1,690
0,108,0,200
0,108,1,630
0,108,0,420
0,108,2,1280
0,108,0,260
0,108,1,370
0,108,0,420
0,108,2,290
0,109,0,220
0,109,1,450
0,109,0,180
0,109,2,870
0,109,0,190
0,109,1,850
0,109,0,190
0,109,2,1530
0,109,0,230
0,109,1,850
0,109,0,180
0,109,2,1360
0,110,0,220
0,110,1,600
0,110,0,180
0,110,2,350
0,111,0,210
0,111,1,900
0,111,0,190
0,111,2,350
0,112,0,230
0,112,1,900
0,112,0,420
0,112,2,680
0,113,0,230
0,113,1,630
0,113,0,180
0,113,2,1280
0,113,0,230
0,113,1,100
0,114,0,210
0,114,1,560
0,114,0,190
0,114,2,870
0,114,0,60
0,115,0,220
0,115,1,600
0,115,0,180
0,115,2,670
0,116,0,250
0,116,1,450
0,116,0,260
0,116,2,40
0,117,0,0
0,117,2,770
0,117,0,230
0,117,1,1090
0,117,0,420
0,117,2,150
0,118,0,290
0,118,2,520
0,118,0,420
0,118,1,1090
0,118,0,190
0,118,2,1170
0,119,0,200
