parcode,trial,rt,choice,item_left,item_right
0,0,1370,-1,0,3
0,1,1740,1,0,3
0,2,2340,1,0,3
0,3,8200,1,0,3
0,4,2940,-1,0,3
0,5,1540,1,0,3
0,6,8350,1,0,3
0,7,4330,1,0,3
0,8,15330,1,0,3
0,9,2160,1,0,3
0,10,5770,1,0,3
0,11,5030,1,0,3
0,12,1830,1,0,3
0,13,1090,-1,0,3
0,14,15940,1,0,3
0,15,2040,-1,0,3
0,16,8020,1,0,3
0,17,1010,1,0,3
0,18,6580,1,0,3
0,19,4280,1,0,3
0,20,4810,1,0,3
0,21,2470,-1,0,3
0,22,2590,1,0,3
0,23,2950,-1,0,3
0,24,2970,-1,0,3
0,25,2150,1,0,3
0,26,1900,1,0,3
0,27,2740,-1,0,3
0,28,1410,-1,0,3
0,29,1650,1,0,3
0,30,2620,1,0,3
0,31,1580,1,0,3
0,32,3570,1,0,3
0,33,1790,1,0,3
0,34,2550,-1,0,3
0,35,2450,1,0,3
0,36,4000,-1,0,3
0,37,7820,1,0,3
0,38,980,1,0,3
0,39,1200,1,0,3
0,40,3920,-1,0,3
0,41,2660,-1,0,3
0,42,9220,1,0,3
0,43,1270,1,0,3
0,44,2410,1,0,3
0,45,2250,1,0,3
0,46,6140,1,0,3
0,47,1690,1,0,3
0,48,4850,1,0,3
0,49,1810,1,0,3
0,50,1620,1,0,3
0,51,5670,1,0,3
0,52,2050,1,0,3
0,53,6450,1,0,3
0,54,2250,1,0,3
0,55,3030,-1,0,3
0,56,2220,-1,0,3
0,57,950,1,0,3
0,58,1940,1,0,3
0,59,3800,1,0,3
0,60,5920,1,0,3
0,61,3880,1,0,3
0,62,3050,1,0,3
0,63,2690,1,0,3
0,64,5810,1,0,3
0,65,6350,1,0,3
0,66,2050,1,0,3
0,67,2900,1,0,3
0,68,2610,1,0,3
0,69,3070,1,0,3
0,70,7030,1,0,3
0,71,5960,1,0,3
0,72,1470,-1,0,3
0,73,2030,1,0,3
0,74,1690,1,0,3
0,75,11960,1,0,3
0,76,8380,1,0,3
0,77,2380,1,0,3
0,78,5600,1,0,3
0,79,4860,1,0,3
0,80,5610,1,0,3
0,81,2070,1,0,3
0,82,1850,1,0,3
0,83,5640,1,0,3
0,84,2310,1,0,3
0,85,6170,1,0,3
0,86,960,-1,0,3
0,87,12390,1,0,3
0,88,1340,1,0,3
0,89,4640,1,0,3
0,90,6800,1,0,3
0,91,2190,1,0,3
0,92,6930,1,0,3
0,93,3110,1,0,3
0,94,6060,1,0,3
0,95,4040,1,0,3
0,96,1610,1,0,3
0,97,3940,1,0,3
0,98,2150,1,0,3
0,99,3810,1,0,3
0,100,8290,-1,0,3
0,101,3720,1,0,3
0,102,9510,1,0,3
0,103,3130,1,0,3
0,104,2660,1,0,3
0,105,4160,1,0,3
0,106,2730,1,0,3
0,107,2210,1,0,3
0,108,1800,1,0,3
0,109,2940,1,0,3
0,110,8890,1,0,3
0,111,1620,1,0,3
0,112,2280,1,0,3
0,113,2350,1,0,3
0,114,1930,1,0,3
0,115,850,1,0,3
0,116,6710,1,0,3
0,117,6710,1,0,3
0,118,2530,1,0,3
0,119,4110,1,0,3
0,120,1560,1,0,3
0,121,5040,1,0,3
0,122,960,1,0,3
0,123,1060,1,0,3
0,124,8490,1,0,3
0,125,1690,1,0,3
0,126,4430,1,0,3
0,127,4550,1,0,3
0,128,16000,1,0,3
0,129,660,1,0,3
0,130,3380,1,0,3
0,131,5140,1,0,3
0,132,2200,1,0,3
0,133,3230,1,0,3
0,134,2470,1,0,3
0,135,1660,-1,0,3
0,136,3410,1,0,3
0,137,2200,1,0,3
0,138,1760,1,0,3
0,139,4210,-1,0,3
0,140,10750,1,0,3
0,141,1340,1,0,3
0,142,1980,1,0,3
0,143,5000,1,0,3
0,144,3650,1,0,3
0,145,5730,1,0,3
0,146,4940,1,0,3
0,147,8150,1,0,3
0,148,2650,1,0,3
0,149,7200,1,0,3
0,150,2460,1,0,3
0,151,6930,1,0,3
0,152,630,1,0,3
0,153,4890,1,0,3
0,154,2040,-1,0,3
0,155,2080,1,0,3
0,156,1710,1,0,3
0,157,6760,-1,0,3
0,158,1950,1,0,3
0,159,5870,1,0,3
0,160,4690,1,0,3
0,161,5080,1,0,3
0,162,1360,1,0,3
0,163,5940,1,0,3
0,164,3460,1,0,3
0,165,3690,1,0,3
0,166,8180,1,0,3
0,167,7820,1,0,3
0,168,2060,1,0,3
0,169,1390,1,0,3
0,170,4880,1,0,3
0,171,2740,1,0,3
0,172,4090,1,0,3
0,173,2700,1,0,3
0,174,3420,1,0,3
0,175,3090,-1,0,3
0,176,1990,1,0,3
0,177,1450,1,0,3
0,178,1850,1,0,3
0,179,1230,1,0,3
0,180,1220,-1,0,3
0,181,2640,1,0,3
0,182,1500,-1,0,3
0,183,2350,1,0,3
0,184,2230,1,0,3
0,185,6410,1,0,3
0,186,2030,1,0,3
0,187,3320,1,0,3
0,188,2430,1,0,3
0,189,2180,1,0,3
0,190,4540,1,0,3
0,191,1620,1,0,3
0,192,4010,1,0,3
0,193,2080,1,0,3
0,194,800,-1,0,3
0,195,850,-1,0,3
0,196,1830,1,0,3
0,197,4060,1,0,3
0,198,4430,1,0,3
0,199,2580,1,0,3
0,200,920,-1,1,0
0,201,5750,-1,1,0
0,202,14430,1,1,0
0,203,2520,1,1,0
0,204,1770,-1,1,0
0,205,17570,1,1,0
0,206,12440,-1,1,0
0,207,1990,-1,1,0
0,208,1740,-1,1,0
0,209,8550,1,1,0
0,210,10480,-1,1,0
0,211,1890,-1,1,0
0,212,1950,1,1,0
0,213,2150,1,1,0
0,214,1670,-1,1,0
0,215,3520,-1,1,0
0,216,3760,1,1,0
0,217,2470,-1,1,0
0,218,5160,-1,1,0
0,219,1980,-1,1,0
0,220,2850,-1,1,0
0,221,3390,-1,1,0
0,222,750,-1,1,0
0,223,930,-1,1,0
0,224,1700,1,1,0
0,225,3240,-1,1,0
0,226,1130,1,1,0
0,227,4360,-1,1,0
0,228,2310,-1,1,0
0,229,13880,-1,1,0
0,230,3230,-1,1,0
0,231,6140,-1,1,0
0,232,8450,-1,1,0
0,233,4530,-1,1,0
0,234,2070,-1,1,0
0,235,2900,1,1,0
0,236,3480,1,1,0
0,237,2820,-1,1,0
0,238,5390,1,1,0
0,239,1100,-1,1,0
0,240,26270,-1,1,0
0,241,4360,-1,1,0
0,242,2290,1,1,0
0,243,10650,-1,1,0
0,244,5670,-1,1,0
0,245,1120,-1,1,0
0,246,5220,1,1,0
0,247,7420,-1,1,0
0,248,1460,1,1,0
0,249,3660,1,1,0
0,250,3260,-1,1,0
0,251,6580,1,1,0
0,252,620,-1,1,0
0,253,4150,1,1,0
0,254,4010,1,1,0
0,255,4810,-1,1,0
0,256,4410,-1,1,0
0,257,2230,-1,1,0
0,258,2830,-1,1,0
0,259,4760,-1,1,0
0,260,4220,-1,1,0
0,261,7570,-1,1,0
0,262,5280,-1,1,0
0,263,1360,1,1,0
0,264,10780,-1,1,0
0,265,2840,-1,1,0
0,266,1300,-1,1,0
0,267,1390,-1,1,0
0,268,1520,-1,1,0
0,269,11780,1,1,0
0,270,2100,-1,1,0
0,271,760,-1,1,0
0,272,5600,-1,1,0
0,273,5560,-1,1,0
0,274,4430,1,1,0
0,275,1490,-1,1,0
0,276,4900,-1,1,0
0,277,9870,1,1,0
0,278,4830,-1,1,0
0,279,7600,-1,1,0
0,280,7740,1,1,0
0,281,2050,-1,1,0
0,282,1790,-1,1,0
0,283,18080,-1,1,0
0,284,7920,-1,1,0
0,285,10270,-1,1,0
0,286,1640,-1,1,0
0,287,33160,1,1,0
0,288,2570,-1,1,0
0,289,7090,-1,1,0
0,290,1380,-1,1,0
0,291,13590,-1,1,0
0,292,940,-1,1,0
0,293,8920,1,1,0
0,294,1260,1,1,0
0,295,6130,-1,1,0
0,296,6160,-1,1,0
0,297,2410,1,1,0
0,298,7030,-1,1,0
0,299,2690,-1,1,0
0,300,3770,1,1,0
0,301,11640,-1,1,0
0,302,4960,-1,1,0
0,303,6140,-1,1,0
0,304,8430,-1,1,0
0,305,1220,1,1,0
0,306,9500,1,1,0
0,307,2100,-1,1,0
0,308,6130,-1,1,0
0,309,1830,-1,1,0
0,310,2510,1,1,0
0,311,17900,-1,1,0
0,312,15820,-1,1,0
0,313,11080,1,1,0
0,314,4680,-1,1,0
0,315,690,-1,1,0
0,316,3450,-1,1,0
0,317,2390,1,1,0
0,318,8680,1,1,0
0,319,6290,-1,1,0
0,320,4530,-1,1,0
