parcode,trial,fix_item,fix_time
0,0,0,440
0,0,1,110
0,1,0,260
0,1,1,310
0,1,0,260
0,1,2,230
0,1,0,260
0,1,1,570
0,1,0,210
0,1,2,250
0,1,0,210
0,1,1,390
0,1,0,100
0,2,0,270
0,2,1,310
0,2,0,210
0,2,2,230
0,2,0,210
0,2,1,570
0,2,0,210
0,2,2,470
0,3,0,260
0,3,1,310
0,3,0,90
0,4,0,460
0,4,1,310
0,4,0,210
0,4,2,230
0,4,0,260
0,4,1,200
0,5,0,300
0,5,1,310
0,5,0,210
0,5,2,10
0,6,0,370
0,6,1,310
0,6,0,260
0,6,2,230
0,6,0,260
0,6,1,320
0,7,0,260
0,7,1,310
0,7,0,260
0,7,2,230
0,7,0,260
0,7,1,290
0,7,0,210
0,7,2,190
0,7,0,260
0,7,1,250
0,7,0,210
0,7,2,250
0,7,0,210
0,7,1,190
0,7,0,210
0,7,2,390
0,7,0,260
0,7,1,250
0,7,0,210
0,7,2,190
0,7,0,260
0,7,1,240
0,8,0,460
0,8,1,310
0,8,0,210
0,8,2,230
0,8,0,260
0,8,1,570
0,8,0,210
0,8,2,240
0,9,0,280
0,9,1,310
0,9,0,250
0,10,0,280
0,10,1,310
0,10,0,260
0,10,2,230
0,10,0,210
0,10,1,350
0,10,0,100
0,11,0,330
0,11,1,310
0,11,0,260
0,11,2,230
0,11,0,260
0,11,1,250
0,11,0,210
0,11,2,340
0,11,0,260
0,11,1,190
0,11,0,160
0,12,0,370
0,12,1,310
0,12,0,260
0,12,2,230
0,12,0,260
0,12,1,290
0,12,0,40
0,13,0,260
0,13,1,310
0,13,0,210
0,13,2,230
0,13,0,210
0,13,1,390
0,13,0,260
0,13,2,340
0,13,0,210
0,13,1,290
0,13,0,140
0,14,0,280
0,14,1,310
0,14,0,260
0,14,2,230
0,14,0,210
0,14,1,180
0,14,0,70
0,15,0,250
0,15,1,310
0,15,0,260
0,15,2,230
0,15,0,50
0,16,0,300
0,16,1,310
0,16,0,260
0,16,2,230
0,16,0,260
0,16,1,340
0,16,0,210
0,16,2,570
0,16,0,200
0,17,0,390
0,17,1,310
0,17,0,260
0,17,2,230
0,17,0,260
0,17,1,350
0,17,0,210
0,17,2,390
0,17,0,260
0,17,1,310
0,18,0,300
0,18,1,310
0,18,0,210
0,18,2,230
0,18,0,260
0,18,1,180
0,18,0,210
0,18,2,350
0,18,0,260
0,18,1,340
0,18,0,260
0,18,2,340
0,18,0,260
0,18,1,310
0,18,0,110
0,19,0,240
0,19,1,310
0,19,0,260
0,19,2,230
0,19,0,260
0,19,1,290
0,19,0,260
0,19,2,390
0,19,0,200
0,20,0,260
0,20,1,310
0,20,0,210
0,20,2,230
0,20,0,260
0,20,1,390
0,20,0,210
0,20,2,390
0,20,0,210
0,20,1,310
0,20,0,210
0,20,2,270
0,21,0,230
0,21,1,310
0,21,0,210
0,21,2,230
0,21,0,260
0,21,1,250
0,21,0,260
0,21,2,350
0,21,0,260
0,21,1,40
0,22,0,680
0,22,1,310
0,22,0,260
0,22,2,230
0,22,0,260
0,22,1,290
0,22,0,260
0,22,2,370
0,23,0,270
0,23,1,310
0,23,0,260
0,23,2,230
0,23,0,260
0,23,1,390
0,23,0,210
0,23,2,250
0,23,0,210
0,23,1,340
0,23,0,260
0,23,2,250
0,23,0,210
0,23,1,310
0,23,0,260
0,23,2,310
0,23,0,210
0,23,1,190
0,23,0,260
0,23,2,340
0,23,0,210
0,23,1,180
0,23,0,210
0,24,0,600
0,24,1,90
0,25,0,230
0,25,1,310
0,25,0,260
0,25,2,230
0,25,0,260
0,25,1,340
0,25,0,210
0,25,2,170
0,26,0,260
0,26,1,310
0,26,0,210
0,26,2,230
0,26,0,260
0,26,1,310
0,26,0,260
0,26,2,310
0,26,0,210
0,26,1,190
0,26,0,260
0,26,2,160
0,27,0,680
0,27,1,310
0,27,0,210
0,27,2,230
0,27,0,260
0,27,1,180
0,27,0,110
0,28,0,250
0,28,1,310
0,28,0,210
0,28,2,230
0,28,0,260
0,28,1,330
0,29,0,240
0,29,1,310
0,29,0,260
0,29,2,230
0,29,0,260
