parcode,trial,fix_item,fix_time
0,0,0,240
0,0,1,630
0,0,0,420
0,0,2,590
0,0,0,180
0,0,1,350
0,0,0,190
0,0,2,660
0,1,0,200
0,1,1,560
0,1,0,260
0,1,2,510
0,1,0,230
0,1,1,710
0,1,0,260
0,1,2,170
0,1,0,180
0,1,1,510
0,1,0,230
0,1,2,660
0,1,0,190
0,1,1,190
0,2,0,310
0,2,1,630
0,2,0,180
0,2,2,820
0,2,0,190
0,2,1,170
0,2,0,260
0,2,2,160
0,2,0,410
0,3,0,0
0,3,1,490
0,3,0,140
0,4,0,0
0,4,2,680
0,4,0,420
0,4,1,1280
0,4,0,260
0,4,2,600
0,4,0,190
0,4,1,160
0,4,0,190
0,4,2,510
0,4,0,260
0,4,1,600
0,4,0,230
0,4,2,760
0,4,0,180
0,4,1,160
0,4,0,180
0,4,2,510
0,5,0,220
0,5,1,630
0,5,0,190
0,5,2,90
0,6,0,230
0,6,1,30
0,6,0,260
0,6,2,510
0,6,0,420
0,6,1,1620
0,6,0,180
0,6,2,160
0,6,0,260
0,6,1,510
0,6,0,420
0,6,2,510
0,6,0,420
0,6,1,710
0,6,0,230
0,6,2,170
0,6,0,190
0,6,1,660
0,6,0,230
0,6,2,190
0,7,0,220
0,7,1,530
0,8,0,230
0,8,1,410
0,9,0,400
0,9,1,30
0,9,0,230
0,9,2,570
0,9,0,180
0,9,1,1620
0,9,0,230
0,10,0,210
0,10,1,350
0,10,0,420
0,10,2,160
0,11,0,210
0,11,1,30
0,11,0,260
0,11,2,250
0,12,0,210
0,12,1,630
0,12,0,190
0,12,2,1280
0,12,0,230
0,12,1,710
0,12,0,420
0,12,2,160
0,12,0,260
0,12,1,170
0,12,0,260
0,12,2,710
0,12,0,260
0,12,1,170
0,12,0,420
0,12,2,600
0,12,0,420
0,12,1,400
0,13,0,290
0,13,1,630
0,13,0,260
0,13,2,1210
0,14,0,200
0,14,1,570
0,15,0,0
0,15,1,350
0,15,0,190
0,15,2,750
0,15,0,190
0,15,1,660
0,15,0,230
0,15,2,660
0,15,0,180
0,15,1,600
0,15,0,420
0,15,2,660
0,15,0,190
0,15,1,330
0,16,0,200
0,16,1,350
0,16,0,260
0,16,2,820
0,16,0,420
0,16,1,50
0,17,0,230
0,17,1,30
0,17,0,260
0,17,2,570
0,17,0,260
0,17,1,710
0,17,0,50
0,18,0,200
0,18,2,450
0,19,0,240
0,19,1,30
0,19,0,420
0,19,2,820
0,19,0,190
0,19,1,1620
0,19,0,260
0,19,2,170
0,19,0,190
0,19,1,50
0,20,0,230
0,20,1,350
0,20,0,230
0,20,2,410
0,21,0,220
0,21,1,560
0,21,0,190
0,21,2,1280
0,21,0,260
0,21,1,160
0,21,0,230
0,21,2,760
0,21,0,230
0,21,1,350
0,21,0,230
0,21,2,160
0,21,0,260
0,21,1,600
0,21,0,230
0,21,2,710
0,21,0,190
0,21,1,160
0,21,0,180
0,21,2,160
0,21,0,180
0,21,1,760
0,21,0,190
0,21,2,170
0,21,0,420
0,21,1,370
0,22,0,980
0,22,1,560
0,22,0,230
0,22,2,510
0,22,0,260
0,22,1,510
0,22,0,190
0,22,2,160
0,22,0,230
0,22,1,510
0,22,0,420
0,22,2,170
0,22,0,260
0,22,1,760
0,22,0,180
0,22,2,660
0,22,0,230
0,22,1,160
0,22,0,190
0,22,2,760
0,22,0,260
0,22,1,510
0,22,0,230
0,22,2,710
0,22,0,260
0,22,1,170
0,22,0,190
0,22,2,170
0,22,0,190
0,22,1,350
0,22,0,420
0,22,2,440
0,23,0,0
0,23,1,30
0,23,0,230
0,23,2,40
0,24,0,210
0,24,2,30
0,24,0,230
0,24,1,570
0,24,0,40
0,25,0,400
0,25,1,350
0,25,0,40
0,26,0,180
0,26,1,630
0,26,0,190
0,26,2,510
0,26,0,260
0,26,1,120
0,27,0,250
0,27,1,630
0,27,0,260
0,27,2,750
0,28,0,250
0,28,1,30
0,28,0,420
0,28,2,1280
0,28,0,180
0,28,1,600
0,28,0,420
0,28,2,90
0,29,0,220
0,29,1,630
0,29,0,420
0,29,2,750
0,29,0,260
0,29,1,660
0,29,0,230
0,29,2,350
0,29,0,180
0,29,1,520
0,30,0,250
0,30,1,860
0,30,0,180
0,30,2,570
0,30,0,230
0,31,0,240
0,31,1,30
0,31,0,190
0,31,2,900
0,32,0,220
0,32,1,490
0,32,0,190
0,32,2,750
0,32,0,420
0,32,1,140
0,33,0,240
0,33,1,350
0,33,0,180
0,33,2,590
0,33,0,230
0,33,1,170
0,33,0,180
0,33,2,510
0,33,0,180
0,33,1,710
0,33,0,230
0,33,2,510
0,33,0,190
0,33,1,510
0,33,0,420
0,33,2,660
0,33,0,260
0,33,1,170
0,34,0,290
0,34,1,30
0,34,0,230
0,34,2,280
0,35,0,230
0,35,1,350
0,35,0,180
0,35,2,290
0,36,0,210
0,36,1,630
0,37,0,210
0,37,1,680
0,37,0,420
0,37,2,590
0,37,0,190
0,37,1,660
0,37,0,260
0,37,2,350
0,37,0,260
0,37,1,170
0,37,0,260
0,37,2,160
0,37,0,420
0,37,1,710
0,37,0,230
0,37,2,710
0,37,0,230
0,37,1,710
0,37,0,190
0,37,2,170
0,37,0,260
0,37,1,170
0,37,0,190
